teks_keluhan_awam|teks_laporan_teknisi|tipe_aset|lokasi_gedung|lokasi_lantai|lokasi_zona|kategori_aset|severity|root_cause|jenis_kerusakan|biaya_perbaikan
Mixer audio rusak|Getaran|Lokal|Mixer Audio|Gedung Utama|17|Utara|Sistem Telekomunikasi Gedung|Sedang|Getaran|Remote tidak berfungsi|1186000
Mixer audio di lantai 17 zona utara gedung utama mengalami kerusakan remote tidak berfungsi akibat getaran yang agak berisik|Kerusakan remote mixer audio karena getaran|Lokal|Mixer Audio|Gedung Utama|17|Utara|Sistem Telekomunikasi Gedung|Sedang|Getaran|Remote tidak berfungsi|1186000
Tidak berfungsi total karena kualitas material yang jelek, membuat control panel penerangan di gedung C lantai 3 zona timur mati total, sangat mengganggu rutinitas|Control Panel Penerangan Import tidak berfungsi|Control Panel Penerangan|Gedung C|Lantai 3|Zona Timur|Electrical|Sedang|Kualitas material|Tidak berfungsi total|1270000
Control panel penerangan tidak nyala, kualitas material jelek|Tidak berfungsi|Control Panel Penerangan|Gedung C|Lantai 3|Zona Timur|Electrical|Sedang|Kualitas material|Tidak berfungsi total|1270000
Saya melaporkan bahwa control panel penerangan di gedung C lantai 3 zona timur tidak berfungsi dengan baik, kemungkinan disebabkan oleh kualitas material yang kurang baik, perlu perbaikan segera|Perlu perbaikan control panel penerangan|Control Panel Penerangan|Gedung C|Lantai 3|Zona Timur|Electrical|Sedang|Kualitas material|Tidak berfungsi total|1270000
Kran air di gedung utama lantai 15 zona selatan bocor dan netes terus menerus sehingga mengganggu rutinitas kantor|Kran air bocor|Kran Air|Gedung Utama|15|Zona Selatan|Plumbing|Ringan|Tegangan tidak stabil|Tekanan tidak stabil|68000
Kran air bocor|Kran air rusak|Kran Air|Gedung Utama|15|Zona Selatan|Plumbing|Ringan|Tegangan tidak stabil|Tekanan tidak stabil|68000
Kran air di lantai 15 zona selatan gedung utama mengalami tekanan air yang tidak stabil sehingga menyebabkan kebocoran dan kerusakan pada kran air|Laporan teknisi tentang kerusakan kran air|Kran Air|Gedung Utama|15|Zona Selatan|Plumbing|Ringan|Tegangan tidak stabil|Tekanan tidak stabil|68000
Kamera CCTV remote tidak berfungsi karena kurang perawatan, jadi mati total dan sangat mengganggu rutinitas|Kamera CCTV rusak, perlu perbaikan segera|Kamera CCTV|Gedung B|Lantai 2|Zona Selatan|Security Sistem|Fatal|Kurang perawatan|Remote tidak berfungsi|49341000
Kamera CCTV rusak, remote tidak berfungsi, tolong bantu|Kamera CCTV perlu perbaikan|Kamera CCTV|Gedung B|Lantai 2|Zona Selatan|Security Sistem|Fatal|Kurang perawatan|Remote tidak berfungsi|49341000
Kamera CCTV di Gedung B Lantai 2 Zona Selatan mengalami kerusakan remote tidak berfungsi karena kurang perawatan, sehingga sangat mengganggu keamanan, perlu perbaikan segera|Kamera CCTV perlu perbaikan karena kerusakan remote|Kamera CCTV|Gedung B|Lantai 2|Zona Selatan|Security Sistem|Fatal|Kurang perawatan|Remote tidak berfungsi|49341000
Lampu di kantor mati total gara-gara tampilan rusak parah dan kotor|Lampu esensial rusak|Lampu Esensial|Gedung A|Lantai 7|Zona Utara|Electrical|Fatal|Debu/kotoran|Tampilan rusak|37482000
Lampu rusak|Lampu esensial kotor|Lampu Esensial|Gedung A|Lantai 7|Zona Utara|Electrical|Fatal|Debu/kotoran|Tampilan rusak|37482000
Lampu kantor kami mengalami kerusakan tampilan yang cukup parah akibat debu dan kotoran sehingga tidak dapat digunakan|Laporan teknisi: lampu esensial rusak|Lampu Esensial|Gedung A|Lantai 7|Zona Utara|Electrical|Fatal|Debu/kotoran|Tampilan rusak|37482000
APAR Dry Powder Cartridge bermasalah, aliran lemah dan tidak bisa dipakai karena usia pakai yang sudah terlalu lama, ini sangat mengganggu rutinitas harian kami di Gedung D Lantai 5 Zona Barat|Aliran lemah karena usia pakai|APAR Dry Powder Cartridge|Gedung D|Lantai 5|Zona Barat|Sistem Pemadam Kebakaran|Berat|Usia pakai|Aliran lemah|1531000
APAR Dry Powder Cartridge mati total, aliran lemah|APAR Dry Powder Cartridge rusak parah|APAR Dry Powder Cartridge|Gedung D|Lantai 5|Zona Barat|Sistem Pemadam Kebakaran|Berat|Usia pakai|Aliran lemah|1531000
Kerusakan APAR Dry Powder Cartridge di Gedung D Lantai 5 Zona Barat karena aliran lemah dan usia pakai yang sudah terlalu lama, perlu segera diperbaiki|APAR Dry Powder Cartridge perlu perbaikan|APAR Dry Powder Cartridge|Gedung D|Lantai 5|Zona Barat|Sistem Pemadam Kebakaran|Berat|Usia pakai|Aliran lemah|1531000
Smoke Detector suka netes dan bunyi agak berisik karena debu/kotoran|Tekanan tidak stabil akibat debu/kotoran|Smoke Detector|Gedung A|Lantai 2|Zona Tengah|Sistem Proteksi Kebakaran Aktif|Ringan|Debu/kotoran|Tekanan tidak stabil|353000
Smoke Detector bermasalah|Tekanan tidak stabil|Smoke Detector|Gedung A|Lantai 2|Zona Tengah|Sistem Proteksi Kebakaran Aktif|Ringan|Debu/kotoran|Tekanan tidak stabil|353000
Smoke Detector mengalami kerusakan tekanan tidak stabil karena debu/kotoran yang menyebabkan bunyi agak berisik|Tekanan tidak stabil|Smoke Detector|Gedung A|Lantai 2|Zona Tengah|Sistem Proteksi Kebakaran Aktif|Ringan|Debu/kotoran|Tekanan tidak stabil|353000
Lantai granit di kantor saya netes karena sensor error yang disebabkan usia pakai|Lantai granit mengalami kerusakan sensor|Lantai Granit|Gedung A|9|Timur|Civil|Ringan|Usia pakai|Sensor error|495000
Lantai granit rusak|Sensor error usia pakai|Lantai Granit|Gedung A|9|Timur|Civil|Ringan|Usia pakai|Sensor error|495000
Lantai granit di Gedung A lantai 9 zona timur mengalami masalah sensor error karena usia pakai yang sudah lama, sehingga agak berisik|Laporan teknisi: kerusakan sensor|Lantai Granit|Gedung A|9|Timur|Civil|Ringan|Usia pakai|Sensor error|495000
Pintu kayu HPL di lantai 6 zona timur gedung A bocor parah karena aliran air lemah akibat faktor lingkungan, jadi airnya netes terus dan mengganggu rutinitas|Pintu kayu HPL bocor|Pintu Kayu/HPL|Gedung A|Lantai 6|Zona Timur|Arsitektur|Fatal|Faktor lingkungan|Aliran lemah|5301000
Pintu HPL lantai 6 zona timur gedung A jebol karena aliran air lemah|Pintu HPL rusak|Pintu Kayu/HPL|Gedung A|Lantai 6|Zona Timur|Arsitektur|Fatal|Faktor lingkungan|Aliran lemah|5301000
Pintu kayu HPL di gedung A lantai 6 zona timur mengalami kerusakan berat karena aliran air yang lemah akibat faktor lingkungan, sehingga perlu perbaikan segera|Pintu kayu HPL rusak parah|Pintu Kayu/HPL|Gedung A|Lantai 6|Zona Timur|Arsitektur|Fatal|Faktor lingkungan|Aliran lemah|5301000
Plafon di atas saya netes terus karena getaran berlebihan dan debu/kotoran yang menumpuk, jadi agak berisik dan mengganggu rutinitas|Tidak ada laporan teknisi|Plafon|Gedung D|Lantai 4|Zona Barat|Arsitektur|Ringan|Debu/kotoran|Getaran berlebihan|398000
Plafon bergetar, debu/kotoran, netes|Tidak ada laporan teknisi|Plafon|Gedung D|Lantai 4|Zona Barat|Arsitektur|Ringan|Debu/kotoran|Getaran berlebihan|398000
Plafon di Gedung D, Lantai 4, Zona Barat mengalami getaran berlebihan dan penumpukan debu/kotoran, sehingga terdengar agak berisik dan mengganggu|Tidak ada laporan teknisi|Plafon|Gedung D|Lantai 4|Zona Barat|Arsitektur|Ringan|Debu/kotoran|Getaran berlebihan|398000
Lampu LED Downlight di Gedung Utama Lantai 4 Zona Timur mati total karena aus dan tegangan tidak stabil, membuat ruangan gelap dan sangat mengganggu|Lampu LED Downlight mengalami kerusakan fatal|Lampu LED Downlight|Gedung Utama|Lantai 4|Zona Timur|Electrical|Fatal|Tegangan tidak stabil|Aus/abrasi|17784000
Lampu LED Downlight rusak|Lampu LED Downlight mati total|Lampu LED Downlight|Gedung Utama|Lantai 4|Zona Timur|Electrical|Fatal|Tegangan tidak stabil|Aus/abrasi|17784000
Lampu LED Downlight di Gedung Utama Lantai 4 Zona Timur mengalami kerusakan parah karena aus dan tegangan tidak stabil, perlu perbaikan segera|Laporan teknisi: Lampu LED Downlight mengalami kerusakan fatal|Lampu LED Downlight|Gedung Utama|Lantai 4|Zona Timur|Electrical|Fatal|Tegangan tidak stabil|Aus/abrasi|17784000
Pesawat telepon di kantor saya tiba-tiba performa menurun dan berdebu parah, sehingga suara tidak jelas dan sering terganggu, ini sangat mengganggu pekerjaan sehari-hari|Pesawat telepon mengalami kerusakan pada sistem suara|Pesawat Telepon|Gedung A|Lantai 5|Zona Selatan|Sistem Telekomunikasi Gedung|Berat|Debu/kotoran|Performa menurun|4196000
Pesawat telepon rusak, suara jelek, debu masuk|Pesawat telepon perlu dibersihkan dan diperbaiki|Pesawat Telepon|Gedung A|Lantai 5|Zona Selatan|Sistem Telekomunikasi Gedung|Berat|Debu/kotoran|Performa menurun|4196000
Saya ingin melaporkan bahwa pesawat telepon di kantor kami mengalami masalah performa menurun dan kotor, sehingga memerlukan perbaikan segera untuk menghindari kerusakan lebih lanjut|Pesawat telepon perlu diperiksa dan diperbaiki oleh teknisi|Pesawat Telepon|Gedung A|Lantai 5|Zona Selatan|Sistem Telekomunikasi Gedung|Berat|Debu/kotoran|Performa menurun|4196000
AC Split|Getaran berlebihan membuat saya sangat terganggu, sepertinya ada human error yang menyebabkan kerusakan ini|AC Split|Gedung E|Lantai 3|Zona Barat|Mechanical|Sedang|Human error|Getaran berlebihan|1103000
AC Split|Getaran berlebihan, human error|AC Split|Gedung E|Lantai 3|Zona Barat|Mechanical|Sedang|Human error|Getaran berlebihan|1103000
AC Split|Kerjaan saya terganggu karena AC Split yang getaran berlebihan, kemungkinan disebabkan human error|AC Split|Gedung E|Lantai 3|Zona Barat|Mechanical|Sedang|Human error|Getaran berlebihan|1103000
APAR Dry Powder Cartridge netes dan agak berisik saat digunakan karena sensor error yang disebabkan getaran|Pemeriksaan menunjukkan sensor error pada APAR Dry Powder Cartridge|APAR Dry Powder Cartridge|Gedung E|Lantai 4|Zona Timur|Sistem Pemadam Kebakaran|Ringan|Getaran|Sensor error|77000
APAR bermasalah|Sensor error karena getaran|APAR Dry Powder Cartridge|Gedung E|Lantai 4|Zona Timur|Sistem Pemadam Kebakaran|Ringan|Getaran|Sensor error|77000
APAR Dry Powder Cartridge di Gedung E Lantai 4 Zona Timur mengalami gangguan sensor error yang kemungkinan disebabkan oleh getaran, perlu perbaikan segera|Laporan teknisi menunjukkan kerusakan sensor error|APAR Dry Powder Cartridge|Gedung E|Lantai 4|Zona Timur|Sistem Pemadam Kebakaran|Ringan|Getaran|Sensor error|77000
Jet Shower di gedung utama lantai 14 zona timur tiba-tiba mati total karena kelembaban tinggi, tampilan rusak parah, sangat mengganggu|Tidak ada laporan teknisi|Jet Shower|Gedung Utama|Lantai 14|Zona Timur|Plumbing|Fatal|Kelembaban tinggi|Tampilan rusak|10420000
Jet Shower rusak|Tidak ada laporan teknisi|Jet Shower|Gedung Utama|Lantai 14|Zona Timur|Plumbing|Fatal|Kelembaban tinggi|Tampilan rusak|10420000
Jet Shower di lantai 14 zona timur gedung utama mengalami kerusakan tampilan karena kelembaban tinggi, perlu perbaikan segera|Tidak ada laporan teknisi|Jet Shower|Gedung Utama|Lantai 14|Zona Timur|Plumbing|Fatal|Kelembaban tinggi|Tampilan rusak|10420000
Lampu TL di Gedung Utama Lantai 5 Zona Selatan tiba-tiba performa menurun dan sering netes, sepertinya ada overload yang membuatnya agak berisik dan mengganggu rutinitas|Laporan teknisi tentang kerusakan Lampu TL|Lampu TL|Gedung Utama|Lantai 5|Zona Selatan|Electrical|Sedang|Overload|Performa menurun|544000
Lampu TL netes dan berisik|Kerusakan akibat overload|Lampu TL|Gedung Utama|Lantai 5|Zona Selatan|Electrical|Sedang|Overload|Performa menurun|544000
Lampu TL di Lantai 5 Gedung Utama mengalami penurunan performa dan mengeluarkan suara berisik, kemungkinan disebabkan oleh overload, perlu perbaikan segera|Laporan teknisi tentang kerusakan Lampu TL|Lampu TL|Gedung Utama|Lantai 5|Zona Selatan|Electrical|Sedang|Overload|Performa menurun|544000
Meter PDAM di Gedung B lantai 7 zona tengah mengalami koneksi terputus karena kelembaban tinggi, sehingga air tidak bisa mengalir dengan lancar, agak mengganggu rutinitas harian kita|Koneksi terputus|Meter PDAM|Gedung B|Lantai 7|Zona Tengah|Pencatatan Meter|Ringan|Kelembaban tinggi|Koneksi terputus|374000
Koneksi terputus di gedung B lantai 7|Perlu perbaikan|Meter PDAM|Gedung B|Lantai 7|Zona Tengah|Pencatatan Meter|Ringan|Kelembaban tinggi|Koneksi terputus|374000
Gedung B lantai 7 zona tengah mengalami masalah koneksi terputus pada meter PDAM karena kelembaban tinggi, sehingga perlu dilakukan perbaikan agar air dapat mengalir dengan lancar|Perlu dilakukan perbaikan|Meter PDAM|Gedung B|Lantai 7|Zona Tengah|Pencatatan Meter|Ringan|Kelembaban tinggi|Koneksi terputus|374000
Lampu TL di Gedung D Lantai 5 Zona Utara netes terus karena getaran berlebihan, kayaknya karena human error deh, jadi agak berisik dan mengganggu|Lampu TL mengalami getaran berlebihan|Lampu TL|Gedung D|Lantai 5|Zona Utara|Electrical|Sedang|Human error|Getaran berlebihan|1809000
Lampu TL Gedung D Lantai 5 Zona Utara rusak, getaran berlebihan, human error|Lampu TL rusak|Lampu TL|Gedung D|Lantai 5|Zona Utara|Electrical|Sedang|Human error|Getaran berlebihan|1809000
Lampu TL di Gedung D Lantai 5 Zona Utara mengalami kerusakan karena getaran berlebihan yang disebabkan oleh human error, sehingga perlu perbaikan segera|Laporan teknisi: Lampu TL mengalami kerusakan|Lampu TL|Gedung D|Lantai 5|Zona Utara|Electrical|Sedang|Human error|Getaran berlebihan|1809000
Control Panel Penerangan di Gedung C Lantai 1 Zona Selatan mengalami aliran listrik yang lemah karena kelembaban tinggi, ini sangat mengganggu rutinitas harian|Ditemukan adanya kelembaban tinggi yang menyebabkan aliran listrik lemah|Control Panel Penerangan|Gedung C|Lantai 1|Zona Selatan|Electrical|Sedang|Kelembaban tinggi|Aliran lemah|761000
Aliran listrik di Control Panel Penerangan Gedung C Lantai 1 Zona Selatan jadi lemah karena kelembaban, perlu diperbaiki|Perlu diperbaiki karena kelembaban|Control Panel Penerangan|Gedung C|Lantai 1|Zona Selatan|Electrical|Sedang|Kelembaban tinggi|Aliran lemah|761000
Sistem penerangan di Gedung C Lantai 1 Zona Selatan mengalami gangguan karena aliran listrik yang lemah, kemungkinan disebabkan kelembaban tinggi, perlu penanganan segera|Sistem penerangan mengalami gangguan|Control Panel Penerangan|Gedung C|Lantai 1|Zona Selatan|Electrical|Sedang|Kelembaban tinggi|Aliran lemah|761000
AC Split di kantor saya mati total karena overheat parah, kayaknya kurang perawatan juga, jadi suhu udara jadi tidak stabil dan bikin AC tidak bisa dingin lagi, sangat mengganggu rutinitas kerja|Tidak ada laporan teknisi|AC Split|Gedung A|7|Barat|Mechanical|Berat|Kurang perawatan|Overheat|3927000
AC Split rusak berat, overheat, kurang perawatan|Tidak ada laporan teknisi|AC Split|Gedung A|7|Barat|Mechanical|Berat|Kurang perawatan|Overheat|3927000
Kami memiliki masalah dengan AC Split di lantai 7 Gedung A, zona Barat, yang mengalami overheat karena kurang perawatan, sehingga menyebabkan kerusakan yang cukup parah|Tidak ada laporan teknisi|AC Split|Gedung A|7|Barat|Mechanical|Berat|Kurang perawatan|Overheat|3927000
Dinding tembok masonry di gedung utama lantai 13 zona barat mengalami kerusakan remote tidak berfungsi karena kurang perawatan, sangat mengganggu rutinitas harian|Belum ada laporan teknisi|Dinding Tembok/Mansonry|Gedung Utama|Lantai 13|Zona Barat|Civil|Sedang|Kurang perawatan|Remote tidak berfungsi|737000
Remote tidak berfungsi, kurang perawatan|Belum ada laporan teknisi|Dinding Tembok/Mansonry|Gedung Utama|Lantai 13|Zona Barat|Civil|Sedang|Kurang perawatan|Remote tidak berfungsi|737000
Kerusakan dinding tembok masonry di zona barat lantai 13 gedung utama karena kurang perawatan menyebabkan remote tidak berfungsi, agak berisik dan mengganggu|Sedang dalam proses perbaikan|Dinding Tembok/Mansonry|Gedung Utama|Lantai 13|Zona Barat|Civil|Sedang|Kurang perawatan|Remote tidak berfungsi|737000
Dinding tembok di gedung utama lantai 1 zona barat mengeluarkan bunyi abnormal karena overload, ini sangat mengganggu rutinitas|Dinding tembok mengalami kerusakan karena overload|Dinding Tembok/Mansonry|Gedung Utama|Lantai 1|Zona Barat|Civil|Ringan|Overload|Bunyi abnormal|224000
Dinding tembok gedung utama bunyi aneh karena overload|Dinding tembok rusak|Dinding Tembok/Mansonry|Gedung Utama|Lantai 1|Zona Barat|Civil|Ringan|Overload|Bunyi abnormal|224000
Kerusakan dinding tembok di gedung utama lantai 1 zona barat menyebabkan bunyi abnormal yang agak berisik, kemungkinan karena overload|Dinding tembok mengalami kerusakan|Dinding Tembok/Mansonry|Gedung Utama|Lantai 1|Zona Barat|Civil|Ringan|Overload|Bunyi abnormal|224000
Lampu LED Bulb di Gedung Utama Lantai 15 Zona Utara mati total karena overheat parah, kurang perawatan yang menyebabkan kerusakan fatal, sangat mengganggu aktivitas|Lampu LED Bulb mengalami kerusakan overheat|Lampu LED Bulb|Gedung Utama|Lantai 15|Zona Utara|Electrical|Berat|Kurang perawatan|Overheat|1740000
Lampu LED mati|Overheat karena kurang perawatan|Lampu LED Bulb|Gedung Utama|Lantai 15|Zona Utara|Electrical|Berat|Kurang perawatan|Overheat|1740000
Lampu LED Bulb di Gedung Utama Lantai 15 Zona Utara mengalami kerusakan karena overheat dan kurang perawatan, perlu segera diperbaiki|Laporan teknisi: kerusakan overheat pada Lampu LED Bulb|Lampu LED Bulb|Gedung Utama|Lantai 15|Zona Utara|Electrical|Berat|Kurang perawatan|Overheat|1740000
Wastafel korsleting parah, aus normal membuatnya mati total, tidak bisa digunakan lagi|Korsleting parah pada wastafel Toto|Wastafel|Gedung A|Lantai 1|Zona Barat|Plumbing|Fatal|Aus normal|Korsleting|15900000
Wastafel Toto korsleting, aus, mati total|Korsleting pada wastafel|Wastafel|Gedung A|Lantai 1|Zona Barat|Plumbing|Fatal|Aus normal|Korsleting|15900000
Wastafel Toto di Gedung A Lantai 1 Zona Barat mengalami korsleting parah dan aus normal, sehingga tidak dapat digunakan, perlu perbaikan segera|Laporan kerusakan wastafel Toto|Wastafel|Gedung A|Lantai 1|Zona Barat|Plumbing|Fatal|Aus normal|Korsleting|15900000
Lampu wall sign di gedung B lantai 5 zona utara mengalami getaran berlebihan dan suara netes yang mengganggu rutinitas harian karena kualitas material yang rendah|Lampu wall sign mengalami kerusakan getaran berlebihan|Lampu Wall sign|Gedung B|Lantai 5|Zona Utara|Electrical|Sedang|Kualitas material|Getaran berlebihan|1744000
Lampu wall sign gedung B lantai 5 zona utara rusak getaran berlebihan|Lampu wall sign rusak|Lampu Wall sign|Gedung B|Lantai 5|Zona Utara|Electrical|Sedang|Kualitas material|Getaran berlebihan|1744000
Lampu wall sign di gedung B lantai 5 zona utara mengalami masalah getaran berlebihan yang disebabkan oleh kualitas material yang kurang baik sehingga menghasilkan suara agak berisik|Laporan teknisi: lampu wall sign mengalami kerusakan getaran berlebihan|Lampu Wall sign|Gedung B|Lantai 5|Zona Utara|Electrical|Sedang|Kualitas material|Getaran berlebihan|1744000
Lampu roof tank di gedung B lantai 3 zona tengah mati total karena korosi, sangat mengganggu rutinitas, mohon segera diperbaiki|Lampu roof tank mati, korosi|Roof Tank|Gedung B|Lantai 3|Zona Tengah|Distribusi Air|Sedang|Korosi|Lampu mati|1198000
Lampu mati, korosi, tolong perbaiki|Lampu roof tank mati, korosi|Roof Tank|Gedung B|Lantai 3|Zona Tengah|Distribusi Air|Sedang|Korosi|Lampu mati|1198000
Lampu roof tank di gedung B lantai 3 zona tengah mengalami kerusakan karena korosi, sehingga lampu menjadi mati, perlu perbaikan segera, biaya diperkirakan sekitar 1198000|Laporan teknisi: lampu roof tank mati karena korosi|Roof Tank|Gedung B|Lantai 3|Zona Tengah|Distribusi Air|Sedang|Korosi|Lampu mati|1198000
Pemipaan air bersih korsleting parah karena tegangan tidak stabil, mati total, tidak bisa digunakan lagi|Korsleting pada pemipaan air bersih di Gedung E Lantai 2 Zona Utara|Pemipaan Air Bersih|Gedung E|Lantai 2|Zona Utara|Plumbing|Berat|Tegangan tidak stabil|Korsleting|5783000
Pemipaan air bersih korsleting|Korsleting pada pemipaan air bersih|Pemipaan Air Bersih|Gedung E|Lantai 2|Zona Utara|Plumbing|Berat|Tegangan tidak stabil|Korsleting|5783000
Pemipaan air bersih mengalami korsleting akibat tegangan tidak stabil, perlu perbaikan segera|Laporan teknisi: korsleting pada pemipaan air bersih|Pemipaan Air Bersih|Gedung E|Lantai 2|Zona Utara|Plumbing|Berat|Tegangan tidak stabil|Korsleting|5783000
Smoke Detector mengalami getaran berlebihan yang sangat mengganggu dan membuat saya khawatir karena kurang perawatan|Getaran berlebihan pada Smoke Detector Hochiki|Smoke Detector|Gedung D|9|Zona Barat|Sistem Proteksi Kebakaran Aktif|Sedang|Kurang perawatan|Getaran berlebihan|1133000
Smoke Detector Hochiki rusak, netes getaran berlebihan|Perlu perawatan|Smoke Detector|Gedung D|9|Zona Barat|Sistem Proteksi Kebakaran Aktif|Sedang|Kurang perawatan|Getaran berlebihan|1133000
Smoke Detector di Gedung D Lantai 9 Zona Barat mengalami masalah getaran berlebihan akibat kurang perawatan, perlu perhatian segera|Perlu perbaikan|Smoke Detector|Gedung D|9|Zona Barat|Sistem Proteksi Kebakaran Aktif|Sedang|Kurang perawatan|Getaran berlebihan|1133000
Wiring System di Gedung D Lantai 1 Zona Tengah mengalami kebocoran parah karena debu dan kotoran, sangat mengganggu|Kerusakan kebocoran pada Wiring System|Wiring System|Gedung D|Lantai 1|Zona Tengah|Electrical|Berat|Debu/kotoran|Kebocoran|6408000
Kebocoran di Wiring System Gedung D Lantai 1|Perlu perbaikan segera|Wiring System|Gedung D|Lantai 1|Zona Tengah|Electrical|Berat|Debu/kotoran|Kebocoran|6408000
Wiring System di Gedung D Lantai 1 Zona Tengah mengalami kerusakan kebocoran karena debu dan kotoran, perlu perbaikan segera|Laporan teknisi: kebocoran parah|Wiring System|Gedung D|Lantai 1|Zona Tengah|Electrical|Berat|Debu/kotoran|Kebocoran|6408000
Sistem Gas Pemadam Api jebol total karena human error, pipa retak parah|Sistem Gas Pemadam Api mengalami kerusakan retak pada pipa utama|Sistem Gas Pemadam Api|Gedung C|Lantai 3|Zona Timur|Sistem Pemadam Kebakaran|Berat|Human error|Retak/pecah|2342000
Sistem gas mati total, jebol|Kerusakan pada sistem gas pemadam api|Sistem Gas Pemadam Api|Gedung C|Lantai 3|Zona Timur|Sistem Pemadam Kebakaran|Berat|Human error|Retak/pecah|2342000
Sistem pemadam api mengalami kerusakan retak pada pipa utama karena kelalaian, perlu perbaikan segera|Laporan teknisi: kerusakan retak pada pipa utama sistem gas pemadam api|Sistem Gas Pemadam Api|Gedung C|Lantai 3|Zona Timur|Sistem Pemadam Kebakaran|Berat|Human error|Retak/pecah|2342000
APAR Dry Powder Stored Pressure rusak parah karena suhu tidak stabil dan korosi yang sangat parah|Pemakaian APAR yang tidak sesuai menyebabkan kerusakan pada bagian dalam|APAR Dry Powder Stored Pressure|Gedung D|Lantai 8|Zona Tengah|Sistem Pemadam Kebakaran|Berat|Korosi|Suhu tidak stabil|9169000
APAR jebol karena suhu tidak stabil|Kerusakan suhu tidak stabil dan korosi|APAR Dry Powder Stored Pressure|Gedung D|Lantai 8|Zona Tengah|Sistem Pemadam Kebakaran|Berat|Korosi|Suhu tidak stabil|9169000
APAR mengalami kerusakan pada komponen internal disebabkan oleh korosi dan suhu yang tidak stabil|Perlu perbaikan segera karena kerusakan yang sangat parah|APAR Dry Powder Stored Pressure|Gedung D|Lantai 8|Zona Tengah|Sistem Pemadam Kebakaran|Berat|Korosi|Suhu tidak stabil|9169000
Pintu kayu HPL di gedung utama lantai 11 zona barat bocor karena korosi, suara netesnya agak berisik dan mengganggu|Kerusakan kebocoran pada pintu kayu HPL|Pintu Kayu/HPL|Gedung Utama|Lantai 11|Zona Barat|Arsitektur|Sedang|Korosi|Kebocoran|1143000
Pintu bocor karena korosi, tolong perbaiki|Kerusakan kebocoran|Pintu Kayu/HPL|Gedung Utama|Lantai 11|Zona Barat|Arsitektur|Sedang|Korosi|Kebocoran|1143000
Pintu kayu HPL di zona barat lantai 11 gedung utama mengalami kebocoran karena korosi, perlu perbaikan segera untuk menghindari kerusakan lebih lanjut|Laporan perbaikan pintu kayu HPL|Pintu Kayu/HPL|Gedung Utama|Lantai 11|Zona Barat|Arsitektur|Sedang|Korosi|Kebocoran|1143000
PABX di gedung E lantai 3 zona utara mengalami gangguan sensor error yang membuatnya aus normal, sehingga mengganggu rutinitas kerja|PABX mengalami sensor error|PABX|Gedung E|Lantai 3|Zona Utara|Sistem Telekomunikasi Gedung|Sedang|Aus normal|Sensor error|384000
PABX gedung E lantai 3 zona utara rusak, sensor error, aus normal, perlu diperbaiki segera|PABX rusak|PABX|Gedung E|Lantai 3|Zona Utara|Sistem Telekomunikasi Gedung|Sedang|Aus normal|Sensor error|384000
PABX di gedung E lantai 3 zona utara mengalami kerusakan sensor yang menyebabkan aus normal, perlu dilakukan perbaikan untuk menghindari gangguan lebih lanjut|PABX mengalami kerusakan sensor|PABX|Gedung E|Lantai 3|Zona Utara|Sistem Telekomunikasi Gedung|Sedang|Aus normal|Sensor error|384000
Meja kerja saya mati mendadak karena kurang perawatan, sangat mengganggu rutinitas kerja|Perlu perawatan rutin|Meja kerja|Gedung A|Lantai 6|Zona Barat|Arsitektur|Sedang|Kurang perawatan|Mati mendadak|1545000
Meja kerja mati, kurang perawatan|Perlu perawatan|Meja kerja|Gedung A|Lantai 6|Zona Barat|Arsitektur|Sedang|Kurang perawatan|Mati mendadak|1545000
Meja kerja di kantor saya mengalami kerusakan, mati mendadak kemungkinan karena kurang perawatan, agak berisik|Perlu pengecekan|Meja kerja|Gedung A|Lantai 6|Zona Barat|Arsitektur|Sedang|Kurang perawatan|Mati mendadak|1545000
APAB Dry Powder tidak berfungsi total karena kualitas material yang buruk, sangat mengganggu rutinitas harian|Pemadaman kebakaran gagal total karena kualitas material|APAB Dry Powder|Gedung Parkir|Lantai 1|Zona Selatan|Sistem Pemadam Kebakaran|Ringan|Kualitas material|Tidak berfungsi total|120000
APAB Dry Powder netes, agak berisik|Pemadaman kebakaran bermasalah|APAB Dry Powder|Gedung Parkir|Lantai 1|Zona Selatan|Sistem Pemadam Kebakaran|Ringan|Kualitas material|Tidak berfungsi total|120000
Sistem pemadam kebakaran APAB Dry Powder di Gedung Parkir Lantai 1 Zona Selatan tidak berfungsi dengan baik, kemungkinan karena kualitas material yang kurang|Pemadaman kebakaran APAB Dry Powder bermasalah|APAB Dry Powder|Gedung Parkir|Lantai 1|Zona Selatan|Sistem Pemadam Kebakaran|Ringan|Kualitas material|Tidak berfungsi total|120000
Lampu LED Downlight di Gedung Parkir Lantai 1 Zona Tengah ini sudah aus dan abrasi parah karena kurang perawatan, sehingga mati total dan sangat mengganggu|Lampu LED Downlight rusak|Lampu LED Downlight|Gedung Parkir|Lantai 1|Zona Tengah|Electrical|Fatal|Kurang perawatan|Aus/abrasi|21233000
Lampu LED Downlight mati total|Lampu LED Downlight rusak|Lampu LED Downlight|Gedung Parkir|Lantai 1|Zona Tengah|Electrical|Fatal|Kurang perawatan|Aus/abrasi|21233000
