"AC di ruang server tiba-tiba mati dan terasa panas sekali. Tidak ada udara dingin yang keluar, indikator merah menyala.",Kompresor AC di ruang server mengalami overheat karena kondensor kotor dan kipas pendingin lemah. Telah dilakukan penggantian part unit dan penambahan freon.,HVAC,Sedang,Overheat,Penggantian Part
"Mesin produksi Mesin Injection Plastik macet total, bahan baku tidak bisa masuk dan outputnya juga terhenti. Lampu indikator error menyala.",Saluran feeding bahan baku mesin Mesin Injection Plastik tersumbat oleh sisa material produksi. Sudah dilakukan pembersihan jalur input dan konveyor.,Mesin Produksi,Tinggi,Tersumbat,Pembersihan
"Pompa air di pengolahan limbah sering mati sendiri dan tekanan airnya tidak stabil. Sepertinya sudah waktunya diganti, performanya sangat menurun.",Komponen mekanis internal pompa air di pengolahan limbah sudah mencapai usia pakai. Telah dilakukan penggantian part komponen utama.,Pompa Air,Sedang,Usia Pakai,Penggantian Part
Listrik di gudang bahan baku mati total setelah ada suara ledakan kecil dan percikan api di salah satu stopkontak. Bau hangus menyengat.,Terjadi konsleting parah pada instalasi listrik di gudang bahan baku akibat kabel terkelupas. Sudah dilakukan perbaikan jaringan dan penggantian segmen kabel yang terbakar.,Kelistrikan,Sedang,Konsleting,Perbaikan Jaringan
"AC di kantor manajemen mengeluarkan percikan api kecil lalu mati, listrik ruangan ikut trip. Bau hangus tercium.",Terjadi konsleting pada jalur kelistrikan unit AC di kantor manajemen akibat kabel terkelupas. Telah dilakukan perbaikan jaringan pada sirkuit daya.,HVAC,Sedang,Konsleting,Perbaikan Jaringan
"Mesin produksi Press Hidrolik M-1 sering error, prosesnya lambat, dan kualitas produk yang dihasilkan buruk sekali. Sering butuh restart manual.","Komponen vital mesin Press Hidrolik M-1 sudah melewati usia pakai, menyebabkan penurunan performa signifikan. Telah dilakukan penggantian part pada modul kontrol dan aktuator.",Mesin Produksi,Rendah,Usia Pakai,Penggantian Part
"AC di area produksi 1 sudah sangat tua, sering mati sendiri dan butuh waktu lama untuk dingin. Performanya jauh menurun dan sering ada masalah.",Efisiensi pendinginan AC di area produksi 1 sangat rendah karena usia pakai komponen utama. Telah dilakukan penggantian part pada bagian yang vital.,HVAC,Tinggi,Usia Pakai,Penggantian Part
Pompa air di sumur dalam suaranya sangat berisik dan air yang keluar sangat kecil tekanannya. Terkadang ada air menetes dari badan pompa.,Impeller dan seal pompa air di sumur dalam mengalami keausan. Telah dilakukan pelumasan untuk mengembalikan tekanan air.,Pompa Air,Rendah,Keausan,Pelumasan
"AC di gudang pendingin sangat berisik, seperti ada suara gilingan atau gesekan logam, dan tidak dingin maksimal. Suhunya tidak stabil.",Bearing motor fan unit AC di gudang pendingin mengalami keausan. Telah dilakukan pelumasan untuk mengembalikan performa.,HVAC,Sedang,Keausan,Pelumasan
"Mesin produksi Lini Perakitan B mendadak berhenti beroperasi, layarnya menunjukkan suhu sangat tinggi dan ada bau seperti plastik terbakar. Asap tipis terlihat.","Sistem pendingin mesin Lini Perakitan B tidak berfungsi optimal, menyebabkan overheat pada motor utama. Telah dilakukan penggantian part sistem pendingin dan sensor suhu.",Mesin Produksi,Tinggi,Overheat,Penggantian Part
"Listrik di sub-panel produksi sering sekali trip tanpa sebab yang jelas, sangat mengganggu pekerjaan dan sering terjadi saat beban rendah.",MCB dan breaker pada panel sub-panel produksi sudah mencapai usia pakai dan sensitif. Telah dilakukan perbaikan jaringan perangkat proteksi.,Kelistrikan,Rendah,Usia Pakai,Perbaikan Jaringan
"AC di ruang meeting mengeluarkan percikan api kecil lalu mati, listrik ruangan ikut trip. Bau hangus tercium.",Terjadi konsleting pada jalur kelistrikan unit AC di ruang meeting akibat kabel terkelupas. Telah dilakukan penggantian part pada sirkuit daya.,HVAC,Rendah,Konsleting,Penggantian Part
"Mesin produksi Mesin Bending A sering error, prosesnya lambat, dan kualitas produk yang dihasilkan buruk sekali. Sering butuh restart manual.","Komponen vital mesin Mesin Bending A sudah melewati usia pakai, menyebabkan penurunan performa signifikan. Telah dilakukan kalibrasi pada modul kontrol dan aktuator.",Mesin Produksi,Rendah,Usia Pakai,Kalibrasi
"Pompa air di hidran darurat tidak bisa dinyalakan, sekringnya selalu putus setiap dicoba. Ada bau terbakar dari panel kontrolnya.",Terjadi konsleting pada wiring motor pompa air di hidran darurat karena isolasi kabel rusak. Sudah dilakukan penggantian part pada sirkuit kontrol.,Pompa Air,Tinggi,Konsleting,Penggantian Part
"Listrik di panel lantai 3 sering berkedip dan redup, saklarnya juga terasa panas saat disentuh. Ada bau plastik terbakar tipis.",Kabel instalasi listrik di panel lantai 3 mengalami keausan isolasi. Telah dilakukan perbaikan jaringan pada jalur kabel dan terminal.,Kelistrikan,Tinggi,Keausan,Perbaikan Jaringan
"Pompa air di menara pendingin tiba-tiba berhenti bekerja dan terasa sangat panas, ada bau gosong. Tidak bisa dihidupkan lagi.",Motor pompa air di menara pendingin mengalami overheat akibat beban berlebih dan kurangnya pelumasan. Telah dilakukan penggantian part pada motor dan bushing.,Pompa Air,Rendah,Overheat,Penggantian Part
"AC di laboratorium sudah sangat tua, sering mati sendiri dan butuh waktu lama untuk dingin. Performanya jauh menurun dan sering ada masalah.",Efisiensi pendinginan AC di laboratorium sangat rendah karena usia pakai komponen utama. Telah dilakukan penggantian part pada bagian yang vital.,HVAC,Rendah,Usia Pakai,Penggantian Part
"Listrik di koridor utama sering sekali trip tanpa sebab yang jelas, sangat mengganggu pekerjaan dan sering terjadi saat beban rendah.",MCB dan breaker pada panel koridor utama sudah mencapai usia pakai dan sensitif. Telah dilakukan penggantian part perangkat proteksi.,Kelistrikan,Rendah,Usia Pakai,Penggantian Part
"Mesin produksi CNC-01 mengeluarkan suara aneh, seperti grinding atau gesekan, dan hasil produksinya jadi tidak presisi. Getaran mesin sangat terasa.",Bearing dan gear drive mesin CNC-01 mengalami keausan. Telah dilakukan pelumasan komponen yang rusak dan penyetelan ulang.,Mesin Produksi,Rendah,Keausan,Pelumasan
"AC di ruang kontrol sangat berisik, seperti ada suara gilingan atau gesekan logam, dan tidak dingin maksimal. Suhunya tidak stabil.",Bearing motor fan unit AC di ruang kontrol mengalami keausan. Telah dilakukan penggantian part untuk mengembalikan performa.,HVAC,Sedang,Keausan,Penggantian Part
Pompa air di reservoir utama suaranya sangat berisik dan air yang keluar sangat kecil tekanannya. Terkadang ada air menetes dari badan pompa.,Impeller dan seal pompa air di reservoir utama mengalami keausan. Telah dilakukan penggantian part untuk mengembalikan tekanan air.,Pompa Air,Sedang,Keausan,Penggantian Part
"Listrik di panel distribusi sering berkedip dan redup, saklarnya juga terasa panas saat disentuh. Ada bau plastik terbakar tipis.",Kabel instalasi listrik di panel distribusi mengalami keausan isolasi. Telah dilakukan perbaikan jaringan pada jalur kabel dan terminal.,Kelistrikan,Tinggi,Keausan,Perbaikan Jaringan
"Pompa air di sistem pendingin tidak bisa dinyalakan, sekringnya selalu putus setiap dicoba. Ada bau terbakar dari panel kontrolnya.",Terjadi konsleting pada wiring motor pompa air di sistem pendingin karena isolasi kabel rusak. Sudah dilakukan penggantian part pada sirkuit kontrol.,Pompa Air,Sedang,Konsleting,Penggantian Part
"Mesin produksi Robot Las Y mendadak berhenti beroperasi, layarnya menunjukkan suhu sangat tinggi dan ada bau seperti plastik terbakar. Asap tipis terlihat.","Sistem pendingin mesin Robot Las Y tidak berfungsi optimal, menyebabkan overheat pada motor utama. Telah dilakukan pelumasan sistem pendingin dan sensor suhu.",Mesin Produksi,Tinggi,Overheat,Pelumasan
"AC di ruang server sudah sangat tua, sering mati sendiri dan butuh waktu lama untuk dingin. Performanya jauh menurun dan sering ada masalah.",Efisiensi pendinginan AC di ruang server sangat rendah karena usia pakai komponen utama. Telah dilakukan penggantian part pada bagian yang vital.,HVAC,Tinggi,Usia Pakai,Penggantian Part
"Mesin produksi Mesin Injection Plastik sering error, prosesnya lambat, dan kualitas produk yang dihasilkan buruk sekali. Sering butuh restart manual.","Komponen vital mesin Mesin Injection Plastik sudah melewati usia pakai, menyebabkan penurunan performa signifikan. Telah dilakukan kalibrasi pada modul kontrol dan aktuator.",Mesin Produksi,Rendah,Usia Pakai,Kalibrasi
"Pompa air di pengolahan limbah tidak mau menyala. Atau menyala tapi air tidak keluar sama sekali, cuma suara mesin berat.",Filter inlet dan pipa hisap pompa air di pengolahan limbah tersumbat oleh endapan lumpur. Sudah dilakukan pembersihan sistem inlet.,Pompa Air,Rendah,Tersumbat,Pembersihan
"Listrik di gudang bahan baku sering berkedip dan redup, saklarnya juga terasa panas saat disentuh. Ada bau plastik terbakar tipis.",Kabel instalasi listrik di gudang bahan baku mengalami keausan isolasi. Telah dilakukan penggantian part pada jalur kabel dan terminal.,Kelistrikan,Sedang,Keausan,Penggantian Part
"AC di kantor manajemen mengeluarkan percikan api kecil lalu mati, listrik ruangan ikut trip. Bau hangus tercium.",Terjadi konsleting pada jalur kelistrikan unit AC di kantor manajemen akibat kabel terkelupas. Telah dilakukan penggantian part pada sirkuit daya.,HVAC,Tinggi,Konsleting,Penggantian Part
"Mesin produksi Press Hidrolik M-1 sering error, prosesnya lambat, dan kualitas produk yang dihasilkan buruk sekali. Sering butuh restart manual.","Komponen vital mesin Press Hidrolik M-1 sudah melewati usia pakai, menyebabkan penurunan performa signifikan. Telah dilakukan kalibrasi pada modul kontrol dan aktuator.",Mesin Produksi,Rendah,Usia Pakai,Kalibrasi
"AC di area produksi 1 tidak dingin sama sekali, bahkan meneteskan air terus-menerus. Baunya juga aneh.",Saluran pembuangan unit AC di area produksi 1 tersumbat lumut dan kotoran. Sudah dilakukan pembersihan dan pengecekan ulang sistem.,HVAC,Sedang,Tersumbat,Pembersihan
"Pompa air di sumur dalam sering mati sendiri dan tekanan airnya tidak stabil. Sepertinya sudah waktunya diganti, performanya sangat menurun.",Komponen mekanis internal pompa air di sumur dalam sudah mencapai usia pakai. Telah dilakukan penggantian part komponen utama.,Pompa Air,Rendah,Usia Pakai,Penggantian Part
"AC di gudang pendingin sangat berisik, seperti ada suara gilingan atau gesekan logam, dan tidak dingin maksimal. Suhunya tidak stabil.",Bearing motor fan unit AC di gudang pendingin mengalami keausan. Telah dilakukan penggantian part untuk mengembalikan performa.,HVAC,Rendah,Keausan,Penggantian Part
"Mesin produksi Lini Perakitan B mendadak berhenti beroperasi, layarnya menunjukkan suhu sangat tinggi dan ada bau seperti plastik terbakar. Asap tipis terlihat.","Sistem pendingin mesin Lini Perakitan B tidak berfungsi optimal, menyebabkan overheat pada motor utama. Telah dilakukan pembersihan sistem pendingin dan sensor suhu.",Mesin Produksi,Sedang,Overheat,Pembersihan
"Listrik di sub-panel produksi sering sekali trip tanpa sebab yang jelas, sangat mengganggu pekerjaan dan sering terjadi saat beban rendah.",MCB dan breaker pada panel sub-panel produksi sudah mencapai usia pakai dan sensitif. Telah dilakukan penggantian part perangkat proteksi.,Kelistrikan,Sedang,Usia Pakai,Penggantian Part
"AC di ruang meeting mengeluarkan percikan api kecil lalu mati, listrik ruangan ikut trip. Bau hangus tercium.",Terjadi konsleting pada jalur kelistrikan unit AC di ruang meeting akibat kabel terkelupas. Telah dilakukan perbaikan jaringan pada sirkuit daya.,HVAC,Rendah,Konsleting,Perbaikan Jaringan
"Mesin produksi Mesin Bending A macet total, bahan baku tidak bisa masuk dan outputnya juga terhenti. Lampu indikator error menyala.",Saluran feeding bahan baku mesin Mesin Bending A tersumbat oleh sisa material produksi. Sudah dilakukan pembersihan jalur input dan konveyor.,Mesin Produksi,Rendah,Tersumbat,Pembersihan
"Pompa air di hidran darurat sering mati sendiri dan tekanan airnya tidak stabil. Sepertinya sudah waktunya diganti, performanya sangat menurun.",Komponen mekanis internal pompa air di hidran darurat sudah mencapai usia pakai. Telah dilakukan penggantian part komponen utama.,Pompa Air,Sedang,Usia Pakai,Penggantian Part
"Listrik di panel lantai 3 sering berkedip dan redup, saklarnya juga terasa panas saat disentuh. Ada bau plastik terbakar tipis.",Kabel instalasi listrik di panel lantai 3 mengalami keausan isolasi. Telah dilakukan perbaikan jaringan pada jalur kabel dan terminal.,Kelistrikan,Sedang,Keausan,Perbaikan Jaringan
"Pompa air di menara pendingin tiba-tiba berhenti bekerja dan terasa sangat panas, ada bau gosong. Tidak bisa dihidupkan lagi.",Motor pompa air di menara pendingin mengalami overheat akibat beban berlebih dan kurangnya pelumasan. Telah dilakukan pelumasan pada motor dan bushing.,Pompa Air,Rendah,Overheat,Pelumasan
AC,,,,,
"Mesin press sering macet, material nggak bisa lewat",Jalur material mesin sudah dibersihkan dari sisa produksi,Mesin Produksi,Rendah,Tersumbat,Pembersihan
"Pompa air di area produksi 1 panas sekali, ada bau karet terbakar","Bearing motor pompa sudah dilumasi, suara lebih halus",Pompa Air,Tinggi,Overheat,Pelumasan
"Panel listrik di gudang material B terasa panas sekali, ada bau hangus",Kabel yang konslet sudah diidentifikasi dan diganti,Kelistrikan,Tinggi,Overheat,Perbaikan Jaringan
"AC di ruang meeting lantai 2 nggak dingin sama sekali, cuman keluar angin",Motor fan unit outdoor sudah diganti,HVAC,Sedang,Keausan,Penggantian Part
"Listrik di area gudang material B padam total, tercium bau gosong di panel",Kabel yang konslet sudah diidentifikasi dan diganti,Kelistrikan,Tinggi,Konsleting,Perbaikan Jaringan
Mesin sorting butuh sparepart khusus yang udah susah dicari karena tua,Bearing gear box mesin sudah diganti,Mesin Produksi,Tinggi,Usia Pakai,Penggantian Part
"AC di ruang laboratorium QC panas banget, padahal udah disetel paling rendah",Kompresor AC sudah diganti karena rusak parah,HVAC,Tinggi,Overheat,Penggantian Part
"Kabel di dinding area pengepakan terasa panas, mungkin ada sumbatan",Terminal panel listrik sudah dibersihkan dari debu dan korosi,Kelistrikan,Sedang,Tersumbat,Pembersihan
Pompa air di dapur karyawan suaranya kasar dan getarannya kuat,Bearing motor pompa sudah diganti,Pompa Air,Sedang,Keausan,Penggantian Part
Mesin mixer butuh sparepart khusus yang udah susah dicari karena tua,Sensor presisi mesin sudah dikalibrasi ulang,Mesin Produksi,Tinggi,Usia Pakai,Kalibrasi
"AC di ruang kantor manajemen tiba-tiba mati total, kayaknya ada masalah listrik","Kabel power AC yang terbakar sudah diganti, koneksi diperbaiki",HVAC,Tinggi,Konsleting,Perbaikan Jaringan
"Tekanan air di area produksi 1 drop parah, kadang airnya nggak keluar sama sekali",Filter inlet pompa sudah dibersihkan dari lumpur dan kerak,Pompa Air,Tinggi,Tersumbat,Pembersihan
"Nozzle mesin cetak tersumbat, hasil cetakan nggak sempurna",Jalur material mesin sudah dibersihkan dari sisa produksi,Mesin Produksi,Sedang,Tersumbat,Pembersihan
"Lampu di gudang material B sering kedip-kedip, kayaknya ada kabel yang udah tua",MCB yang lemah sudah diganti dengan yang baru,Kelistrikan,Sedang,Keausan,Penggantian Part
"AC di ruang laboratorium QC bau apek dari AC di laboratorium QC, kayak ada yang mampet",Filter AC sudah dicuci dan koil evaporator sudah disemprot,HVAC,Sedang,Tersumbat,Pembersihan
Mesin bottling butuh sparepart khusus yang udah susah dicari karena tua,Belt conveyor mesin sudah diganti karena putus,Mesin Produksi,Tinggi,Usia Pakai,Penggantian Part
"Panel listrik di area produksi 1 terasa panas sekali, ada bau hangus",Kabel yang konslet sudah diidentifikasi dan diganti,Kelistrikan,Tinggi,Overheat,Perbaikan Jaringan
"Pompa air di area produksi 1 sering ngadat, umurnya udah tua banget","Bearing motor pompa sudah dilumasi, suara lebih halus",Pompa Air,Tinggi,Usia Pakai,Pelumasan
"AC di ruang meeting lantai 2 udah sering mati sendiri, udah lama banget kayaknya",Motor fan unit outdoor sudah diganti,HVAC,Tinggi,Usia Pakai,Penggantian Part
Mesin CNC getarannya kuat dan hasil produksinya tidak presisi,Gear dan rantai mesin sudah dilumasi ulang,Mesin Produksi,Tinggi,Keausan,Pelumasan
MCB di area produksi 1 langsung trip setiap kali dinyalakan,Kabel yang konslet sudah diidentifikasi dan diganti,Kelistrikan,Tinggi,Konsleting,Perbaikan Jaringan
Air dari pompa di area pengepakan keruh dan debitnya kecil,Impeller pompa sudah dibersihkan dari kotoran,Pompa Air,Sedang,Tersumbat,Pembersihan
"Unit outdoor AC di unit outdoor pabrik panas sekali, ada bau gosong dikit",Kompresor AC sudah diganti karena rusak parah,HVAC,Tinggi,Overheat,Penggantian Part
"Beberapa MCB di panel area produksi 1 sering trip sendiri, mungkin sudah lemah",Setting trip MCB sudah dikalibrasi ulang,Kelistrikan,Sedang,Usia Pakai,Kalibrasi
"AC di ruang dapur karyawan panas banget, padahal udah disetel paling rendah",Kompresor AC sudah diganti karena rusak parah,HVAC,Tinggi,Overheat,Penggantian Part
"Mesin assembly mati mendadak karena terlalu panas, sensor suhu alarm",Sensor presisi mesin sudah dikalibrasi ulang,Mesin Produksi,Tinggi,Overheat,Kalibrasi
"Kabel di dinding gudang material B terasa panas, mungkin ada sumbatan",Konektor kabel utama sudah dibersihkan,Kelistrikan,Sedang,Tersumbat,Pembersihan
"Pompa air di area produksi 1 panas sekali, ada bau karet terbakar","Bearing motor pompa sudah dilumasi, suara lebih halus",Pompa Air,Tinggi,Overheat,Pelumasan
"Tercium bau gosong dari panel AC di ruang kantor manajemen, untung nggak sampai korslet",Modul kontrol AC yang konslet sudah diganti,HVAC,Tinggi,Konsleting,Perbaikan Jaringan
"Mesin oven sering macet, material nggak bisa lewat",Jalur material mesin sudah dibersihkan dari sisa produksi,Mesin Produksi,Rendah,Tersumbat,Pembersihan
"Lampu di laboratorium QC sering kedip-kedip, kayaknya ada kabel yang udah tua",Kontaktor di panel sudah diganti karena aus,Kelistrikan,Sedang,Keausan,Penggantian Part
"AC di ruang dapur karyawan nggak dingin sama sekali, cuman keluar angin",Motor fan unit outdoor sudah diganti,HVAC,Sedang,Keausan,Penggantian Part
"Tekanan air di area produksi 1 drop parah, kadang airnya nggak keluar sama sekali",Filter inlet pompa sudah dibersihkan dari lumpur dan kerak,Pompa Air,Tinggi,Tersumbat,Pembersihan
Mesin packaging butuh sparepart khusus yang udah susah dicari karena tua,Bearing gear box mesin sudah diganti,Mesin Produksi,Tinggi,Usia Pakai,Penggantian Part
"Listrik di area produksi 1 padam total, tercium bau gosong di panel",Kabel yang konslet sudah diidentifikasi dan diganti,Kelistrikan,Tinggi,Konsleting,Perbaikan Jaringan
"Pompa di area pengepakan mati mendadak setelah jalan sebentar, terasa sangat panas","Bearing motor pompa sudah dilumasi, suara lebih halus",Pompa Air,Tinggi,Overheat,Pelumasan
"AC di ruang gudang material B udah sering mati sendiri, udah lama banget kayaknya",Motor fan unit outdoor sudah diganti,HVAC,Tinggi,Usia Pakai,Penggantian Part
"Ada suara berisik dari mesin bottling, kayak gear-nya udah aus",Bearing gear box mesin sudah diganti,Mesin Produksi,Tinggi,Keausan,Penggantian Part
"Panel listrik di gudang material B terasa panas sekali, ada bau hangus",Kabel yang konslet sudah diidentifikasi dan diganti,Kelistrikan,Tinggi,Overheat,Perbaikan Jaringan
AC di ruang meeting lantai 2 netes air terus nih,Saluran drainase AC sudah dibersihkan dari lumut dan kotoran,HVAC,Sedang,Tersumbat,Pembersihan
MCB di area pengepakan langsung trip setiap kali dinyalakan,Jaringan listrik yang longgar sudah dikencangkan,Kelistrikan,Tinggi,Konsleting,Perbaikan Jaringan
Pompa air di area produksi 1 suaranya kasar dan getarannya kuat,Bearing motor pompa sudah diganti,Pompa Air,Sedang,Keausan,Penggantian Part
"Mesin CNC mati total, layar kontrol nggak nyala",Kabel kontrol mesin yang putus sudah disambung kembali,Mesin Produksi,Tinggi,Konsleting,Perbaikan Jaringan
"Kabel di dinding kantor manajemen terasa panas, mungkin ada sumbatan",Konektor kabel utama sudah dibersihkan,Kelistrikan,Sedang,Tersumbat,Pembersihan
"AC di ruang dapur karyawan bau apek dari AC di dapur karyawan, kayak ada yang mampet",Filter AC sudah dicuci dan koil evaporator sudah disemprot,HVAC,Sedang,Tersumbat,Pembersihan
"Debit air dari pompa di dapur karyawan sering fluktuatif, kayak ada yang aus","Bearing motor pompa sudah dilumasi, suara lebih halus",Pompa Air,Sedang,Keausan,Pelumasan
Mesin oven butuh sparepart khusus yang udah susah dicari karena tua,Sensor presisi mesin sudah dikalibrasi ulang,Mesin Produksi,Tinggi,Usia Pakai,Kalibrasi
"Tercium bau gosong dari panel AC di ruang gudang material B, untung nggak sampai korslet",Modul kontrol AC yang konslet sudah diganti,HVAC,Tinggi,Konsleting,Perbaikan Jaringan
"Beberapa MCB di panel gudang material B sering trip sendiri, mungkin sudah lemah",Setting trip MCB sudah dikalibrasi ulang,Kelistrikan,Sedang,Usia Pakai,Kalibrasi
"AC di ruang area pengepakan panas banget, padahal udah disetel paling rendah",Kompresor AC sudah diganti karena rusak parah,HVAC,Tinggi,Overheat,Penggantian Part
"Mesin packaging mati mendadak karena terlalu panas, sensor suhu alarm",Suhu oven mesin sudah dikalibrasi agar stabil,Mesin Produksi,Tinggi,Overheat,Kalibrasi
Kabel utama di area produksi 1 terasa panas dan lentur,Penggantian Part,Kelistrikan,Tinggi,Overheat,Penggantian Part
"Pompa air di unit outdoor pabrik mati mendadak setelah jalan sebentar, terasa sangat panas","Bearing motor pompa sudah dilumasi, suara lebih halus",Pompa Air,Tinggi,Overheat,Pelumasan
"AC di ruang area pengepakan tiba-tiba mati total, kayaknya ada masalah listrik",Modul kontrol AC yang konslet sudah diganti,HVAC,Tinggi,Konsleting,Perbaikan Jaringan
Mesin press butuh sparepart khusus yang udah susah dicari karena tua,Belt conveyor mesin sudah diganti karena putus,Mesin Produksi,Tinggi,Usia Pakai,Penggantian Part
"Tekanan air di area produksi 1 drop parah, kadang airnya nggak keluar sama sekali",Filter inlet pompa sudah dibersihkan dari lumpur dan kerak,Pompa Air,Tinggi,Tersumbat,Pembersihan
"Ada suara berisik dari mesin assembly, kayak gear-nya udah aus",Gear dan rantai mesin sudah dilumasi ulang,Mesin Produksi,Tinggi,Keausan,Pelumasan
"Lampu di area pengepakan sering kedip-kedip, kayaknya ada kabel yang udah tua",MCB yang lemah sudah diganti dengan yang baru,Kelistrikan,Sedang,Keausan,Penggantian Part
AC di ruang kantor manajemen netes air terus nih,Saluran drainase AC sudah dibersihkan dari lumut dan kotoran,HVAC,Sedang,Tersumbat,Pembersihan
Pompa air di area produksi 1 suaranya kasar dan getarannya kuat,Bearing motor pompa sudah diganti,Pompa Air,Sedang,Keausan,Penggantian Part
"Mesin bottling mati total, layar kontrol nggak nyala",Kabel kontrol mesin yang putus sudah disambung kembali,Mesin Produksi,Tinggi,Konsleting,Perbaikan Jaringan
"Kabel di dinding laboratorium QC terasa panas, mungkin ada sumbatan",Konektor kabel utama sudah dibersihkan,Kelistrikan,Sedang,Tersumbat,Pembersihan
"Performa AC di ruang dapur karyawan makin turun, padahal udah sering diservis",Motor fan unit outdoor sudah diganti,HVAC,Sedang,Usia Pakai,Penggantian Part
Air dari pompa di dapur karyawan keruh dan debitnya kecil,Impeller pompa sudah dibersihkan dari kotoran,Pompa Air,Sedang,Tersumbat,Pembersihan
Mesin sorting butuh sparepart khusus yang udah susah dicari karena tua,Sensor presisi mesin sudah dikalibrasi ulang,Mesin Produksi,Tinggi,Usia Pakai,Kalibrasi
MCB di area produksi 1 langsung trip setiap kali dinyalakan,Jaringan listrik yang longgar sudah dikencangkan,Kelistrikan,Tinggi,Konsleting,Perbaikan Jaringan
"Unit outdoor AC di unit outdoor pabrik panas sekali, ada bau gosong dikit",Kompresor AC sudah diganti karena rusak parah,HVAC,Tinggi,Overheat,Penggantian Part
"Mesin packaging mati mendadak karena terlalu panas, sensor suhu alarm",Bearing gear box mesin sudah diganti,Mesin Produksi,Tinggi,Overheat,Penggantian Part
"Panel listrik di area produksi 1 terasa panas sekali, ada bau hangus",Penggantian Part,Kelistrikan,Tinggi,Overheat,Penggantian Part
"Pompa air di area produksi 1 panas sekali, ada bau karet terbakar","Bearing motor pompa sudah dilumasi, suara lebih halus",Pompa Air,Tinggi,Overheat,Pelumasan
"AC di ruang gudang material B tiba-tiba mati total, kayaknya ada masalah listrik",Modul kontrol AC yang konslet sudah diganti,HVAC,Tinggi,Konsleting,Perbaikan Jaringan
"Beberapa MCB di panel area pengepakan sering trip sendiri, mungkin sudah lemah",Setting trip MCB sudah dikalibrasi ulang,Kelistrikan,Sedang,Usia Pakai,Kalibrasi
Mesin CNC butuh sparepart khusus yang udah susah dicari karena tua,Belt conveyor mesin sudah diganti karena putus,Mesin Produksi,Tinggi,Usia Pakai,Penggantian Part
"Tekanan air di area produksi 1 drop parah, kadang airnya nggak keluar sama sekali",Filter inlet pompa sudah dibersihkan dari lumpur dan kerak,Pompa Air,Tinggi,Tersumbat,Pembersihan
"Ada suara berisik dari mesin mixer, kayak gear-nya udah aus",Bearing gear box mesin sudah diganti,Mesin Produksi,Tinggi,Keausan,Penggantian Part
"Lampu di gudang material B sering kedip-kedip, kayaknya ada kabel yang udah tua",Kontaktor di panel sudah diganti karena aus,Kelistrikan,Sedang,Keausan,Penggantian Part
"AC di ruang kantor manajemen bau apek dari AC di kantor manajemen, kayak ada yang mampet",Filter AC sudah dicuci dan koil evaporator sudah disemprot,HVAC,Sedang,Tersumbat,Pembersihan
Pompa air di dapur karyawan suaranya kasar dan getarannya kuat,Bearing motor pompa sudah diganti,Pompa Air,Sedang,Keausan,Penggantian Part
Mesin bottling butuh sparepart khusus yang udah susah dicari karena tua,Sensor presisi mesin sudah dikalibrasi ulang,Mesin Produksi,Tinggi,Usia Pakai,Kalibrasi
Kabel utama di area produksi 1 terasa panas dan lentur,Kalibrasi,Kelistrikan,Tinggi,Overheat,Kalibrasi
MCB di gudang material B langsung trip setiap kali dinyalakan,Jaringan listrik yang longgar sudah dikencangkan,Kelistrikan,Tinggi,Konsleting,Perbaikan Jaringan
"Performa AC di ruang laboratorium QC makin turun, padahal udah sering diservis",Motor fan unit outdoor sudah diganti,HVAC,Sedang,Usia Pakai,Penggantian Part
Air dari pompa di unit outdoor pabrik keruh dan debitnya kecil,Impeller pompa sudah dibersihkan dari kotoran,Pompa Air,Sedang,Tersumbat,Pembersihan
"Mesin press mati mendadak karena terlalu panas, sensor suhu alarm",Suhu oven mesin sudah dikalibrasi agar stabil,Mesin Produksi,Tinggi,Overheat,Kalibrasi
"AC di ruang area pengepakan panas banget, padahal udah disetel paling rendah",Kompresor AC sudah diganti karena rusak parah,HVAC,Tinggi,Overheat,Penggantian Part
"Beberapa MCB di panel area produksi 1 sering trip sendiri, mungkin sudah lemah",Setting trip MCB sudah dikalibrasi ulang,Kelistrikan,Sedang,Usia Pakai,Kalibrasi
"Pompa di area pengepakan mati mendadak setelah jalan sebentar, terasa sangat panas","Bearing motor pompa sudah dilumasi, suara lebih halus",Pompa Air,Tinggi,Overheat,Pelumasan
"Tercium bau gosong dari panel AC di ruang dapur karyawan, untung nggak sampai korslet",Modul kontrol AC yang konslet sudah diganti,HVAC,Tinggi,Konsleting,Perbaikan Jaringan
Mesin assembly butuh sparepart khusus yang udah susah dicari karena tua,Belt conveyor mesin sudah diganti karena putus,Mesin Produksi,Tinggi,Usia Pakai,Penggantian Part
"Tekanan air di area produksi 1 drop parah, kadang airnya nggak keluar sama sekali",Filter inlet pompa sudah dibersihkan dari lumpur dan kerak,Pompa Air,Tinggi,Tersumbat,Pembersihan
"Ada suara berisik dari mesin oven, kayak gear-nya udah aus",Bearing gear box mesin sudah diganti,Mesin Produksi,Tinggi,Keausan,Penggantian Part
"Lampu di area produksi 1 sering kedip-kedip, kayaknya ada kabel yang udah tua",MCB yang lemah sudah diganti dengan yang baru,Kelistrikan,Sedang,Keausan,Penggantian Part
AC di ruang meeting lantai 2 netes air terus nih,Saluran drainase AC sudah dibersihkan dari lumut dan kotoran,HVAC,Sedang,Tersumbat,Pembersihan
