teks_keluhan_awam|teks_laporan_teknisi|tipe_aset|lokasi_gedung|lokasi_lantai|lokasi_zona|kategori_aset|severity|root_cause|jenis_kerusakan|biaya_perbaikan
Gedung B lantai 8 zona tengah, AC Split Gree mati total, tolong bantu perbaiki|Pemeriksaan technis menemukan bahwa AC Split merek Gree di Gedung B lantai 8 zona tengah mengalami kerusakan total sehingga memerlukan perbaikan|AC Split|Gedung B|Lantai 8|Zona Tengah|Mechanical|Berat|Korosi|Tidak berfungsi total|2857000
Kick Bar di Gedung A Lantai 2 Zona Utara tiba2 mati|Kick Bar di Gedung A Lantai 2 Zona Utara mengalami kerusakan mendadak|Kick Bar|Gedung A|Lantai 2|Zona Utara|Security Sistem|Sedang|Aus normal|Mati mendadak|1039000
Kick Bar di lantai 2 zona utara gedung A tidak nyala|Laporan teknisi: Kick Bar di Gedung A Lantai 2 Zona Utara mengalami gangguan teknis|Kick Bar|Gedung A|Lantai 2|Zona Utara|Security Sistem|Sedang|Aus normal|Mati mendadak|1039000
Gedung A Lantai 2 Zona Utara kick bar tidak berfungsi|Kick Bar di Gedung A Lantai 2 Zona Utara memerlukan perbaikan segera karena kerusakan|Kick Bar|Gedung A|Lantai 2|Zona Utara|Security Sistem|Sedang|Aus normal|Mati mendadak|1039000
APAR Dry Powder Cartridge di Gedung Servis Lantai 2 Zona Utara rusak parah|APAR Dry Powder Cartridge di Gedung Servis Lantai 2 Zona Utara mengalami kerusakan koneksi terputus|APAR Dry Powder Cartridge|Gedung Servis|Lantai 2|Zona Utara|Sistem Pemadam Kebakaran|Sedang|Faktor lingkungan|Koneksi terputus|1373000
APAR di lantai 2 zona utara gedung servis bermasalah|Inspeksi menunjukkan APAR Dry Powder Cartridge di Gedung Servis Lantai 2 Zona Utara memiliki masalah koneksi|APAR Dry Powder Cartridge|Gedung Servis|Lantai 2|Zona Utara|Sistem Pemadam Kebakaran|Sedang|Faktor lingkungan|Koneksi terputus|1373000
APAR Dry Powder Cartridge di zona utara lantai 2 gedung servis rusak karena koneksi putus|Laporan teknisi menunjukkan APAR Dry Powder Cartridge di Gedung Servis Lantai 2 Zona Utara memerlukan perbaikan koneksi|APAR Dry Powder Cartridge|Gedung Servis|Lantai 2|Zona Utara|Sistem Pemadam Kebakaran|Sedang|Faktor lingkungan|Koneksi terputus|1373000
Meter PDAM di Gedung Parkir lantai 3 zona tengah tiba-tiba mati|Laporan teknisi: Meter PDAM merek Lokal di Gedung Parkir lantai 3 zona tengah mengalami kerusakan karena overload, sehingga menyebabkan meter mati mendadak|Meter PDAM|Gedung Parkir|Lantai 3|Zona Tengah|Pencatatan Meter|Sedang|Overload|Mati mendadak|1406000
Meter PDAM di lantai 3 Gedung Parkir zona tengah tidak bunyi lagi|Laporan teknisi: Kerusakan pada Meter PDAM merek Lokal di Gedung Parkir lantai 3 zona tengah disebabkan oleh overload, sehingga mengakibatkan meter menjadi tidak berfungsi|Meter PDAM|Gedung Parkir|Lantai 3|Zona Tengah|Pencatatan Meter|Sedang|Overload|Mati mendadak|1406000
Gedung Parkir lantai 3 zona tengah meter airnya mati total|Laporan teknisi: Meter PDAM merek Lokal di Gedung Parkir lantai 3 zona tengah mengalami kerusakan parah akibat overload, sehingga menyebabkan meter menjadi mati total|Meter PDAM|Gedung Parkir|Lantai 3|Zona Tengah|Pencatatan Meter|Sedang|Overload|Mati mendadak|1406000
Lampu TL di gedung C lantai 2 zona utara mati total|Laporan perbaikan Lampu TL Gedung C, Lantai 2, Zona Utara, dikarenakan human error menyebabkan performa menurun|Lampu TL|Gedung C|Lantai 2|Zona Utara|Electrical|Sedang|Human error|Performa menurun|1172000
Lampu TL di lantai 2 gedung C zona utara nyala tapi redup banget|Inspeksi menunjukkan bahwa Lampu TL di Gedung C, Lantai 2, Zona Utara mengalami penurunan performa yang signifikan|Lampu TL|Gedung C|Lantai 2|Zona Utara|Electrical|Sedang|Human error|Performa menurun|1172000
Lampu TL di zona utara lantai 2 gedung C tiba2 mati|Hasil pemeriksaan teknisi menunjukkan bahwa Lampu TL di Gedung C, Lantai 2, Zona Utara mengalami kerusakan akibat human error, sehingga menyebabkan performa menurun|Lampu TL|Gedung C|Lantai 2|Zona Utara|Electrical|Sedang|Human error|Performa menurun|1172000
Kamera CCTV di Gedung D lantai 1 zona barat tiba tiba mati|Kamera CCTV Hikvision di Gedung D lantai 1 zona barat mengalami kerusakan aliran lemah|Kamera CCTV|Gedung D|Lantai 1|Zona Barat|Security Sistem|Sedang|Usia pakai|Aliran lemah|1527000
Kamera cctv di lantai 1 gedung D zona barat tdk nyala|Kerusakan pada Kamera CCTV Hikvision di Gedung D lantai 1 zona barat menyebabkan aliran lemah, perlu perbaikan segera|Kamera CCTV|Gedung D|Lantai 1|Zona Barat|Security Sistem|Sedang|Usia pakai|Aliran lemah|1527000
Gw baru cek kamera cctv di gedung D lantai 1 zona barat, tiba2 gak bisa nyala|Laporan teknisi: Kamera CCTV Hikvision di Gedung D lantai 1 zona barat mengalami kerusakan, kemungkinan disebabkan oleh usia pakai yang sudah lama|Kamera CCTV|Gedung D|Lantai 1|Zona Barat|Security Sistem|Sedang|Usia pakai|Aliran lemah|1527000
Tadi malam pas hujan deras, Roof Tank di Gedung Parkir Lantai 1 Zona Selatan bunyi aneh banget|Laporan teknisi: Roof Tank di Gedung Parkir Lantai 1 Zona Selatan mengalami bunyi abnormal akibat overload, perlu perbaikan segera|Roof Tank|Gedung Parkir|Lantai 1|Zona Selatan|Distribusi Air|Sedang|Overload|Bunyi abnormal|1250000
Halo, ada bunyi aneh dari Roof Tank di Lantai 1 Gedung Parkir Zona Selatan, kayaknya ada yang bocor atau apa, tolong cepat|Laporan teknisi: Roof Tank di Gedung Parkir Lantai 1 Zona Selatan mengalami kerusakan yang menyebabkan bunyi tidak normal, kemungkinan akibat overload, perlu penanganan teknisi|Roof Tank|Gedung Parkir|Lantai 1|Zona Selatan|Distribusi Air|Sedang|Overload|Bunyi abnormal|1250000
Roof Tank di Gedung Parkir Lantai 1 Zona Selatan ngeluarin bunyi langka, kayaknya overload, tolong dicek secepatnya|Laporan teknisi: Roof Tank di Gedung Parkir Lantai 1 Zona Selatan mengalami gangguan teknis berupa bunyi abnormal, akibat overload, perlu dilakukan perbaikan untuk menghindari kerusakan lebih lanjut|Roof Tank|Gedung Parkir|Lantai 1|Zona Selatan|Distribusi Air|Sedang|Overload|Bunyi abnormal|1250000
Mas, AC di Gedung C lantai 7 zona barat kok error ya? Ga dingin trus ada kedip-kedip lampu sensornya. Panas bgt ini!|Dilakukan inspeksi pada unit AC Cassette di Gedung C, Lantai 7, Zona Barat. Ditemukan indikasi sensor error yang disebabkan oleh getaran berlebih.|AC Cassette|Gedung C|Lantai 7|Zona Barat|Mechanical|Sedang|Getaran|Sensor error|1529000
HELP! AC Cassette di lantai 7 Gedung C zona barat kayaknya rusak deh. Udah ga dingin, trus ada bunyi aneh gitu, sama lampu sensornya kedip-kedip.|Perbaikan unit AC Cassette merek Mitsubishi di Gedung C, Lantai 7, Zona Barat. Dikonfirmasi adanya kerusakan sensor akibat getaran.|AC Cassette|Gedung C|Lantai 7|Zona Barat|Mechanical|Sedang|Getaran|Sensor error|1529000
Pak, AC di Gedung C, Lantai 7, Zona Barat, ini kenapa ya? Tiba-tiba mati dan lampu indikatornya nyala-mati. Dinginnya juga ilang. Tolong dicek.|Penanganan keluhan AC Cassette di Gedung C, Lantai 7, Zona Barat. Investigasi menunjukkan sensor error dipicu oleh getaran pada komponen internal.|AC Cassette|Gedung C|Lantai 7|Zona Barat|Mechanical|Sedang|Getaran|Sensor error|1529000
Lampu TL di Gedung B Lantai 5 Zona Tengah mati tiba2|Laporan teknisi: Lampu TL di Gedung B Lantai 5 Zona Tengah mengalami kerusakan sensor, perlu perbaikan segera|Lampu TL|Gedung B|Lantai 5|Zona Tengah|Electrical|Sedang|Faktor lingkungan|Sensor error|493000
Lampu TL di lantai 5 zona tengah gedung B tidak nyala|Laporan teknisi: Lampu TL di Gedung B Lantai 5 Zona Tengah mengalami gangguan teknis, kemungkinan disebabkan oleh faktor lingkungan|Lampu TL|Gedung B|Lantai 5|Zona Tengah|Electrical|Sedang|Faktor lingkungan|Sensor error|493000
Lampu di zona tengah lantai 5 gedung B tiba2 mati, kayaknya Lampu TL|Laporan teknisi: Kerusakan pada Lampu TL di Gedung B Lantai 5 Zona Tengah, jenis kerusakan sensor error, perlu biaya perbaikan sebesar 493000|Lampu TL|Gedung B|Lantai 5|Zona Tengah|Electrical|Sedang|Faktor lingkungan|Sensor error|493000
AC Split di Gedung A lantai 7 zona timur rusak, remote gak nyala|AC Split Samsung di Gedung A lantai 7 zona timur mengalami kerusakan pada remote, tidak dapat digunakan|AC Split|Gedung A|Lantai 7|Zona Timur|Mechanical|Sedang|Kurang perawatan|Remote tidak berfungsi|1828000
AC Split Samsung di lantai 7 zona timur Gedung A mati, gak bisa nyalain|Laporan perbaikan AC Split Samsung di Gedung A lantai 7 zona timur, kerusakan pada remote kontrol|AC Split|Gedung A|Lantai 7|Zona Timur|Mechanical|Sedang|Kurang perawatan|Remote tidak berfungsi|1828000
Gedung A lantai 7 zona timur, AC Split Samsung rusak, remote gak fungsi|Kerusakan AC Split Samsung di Gedung A lantai 7 zona timur, remote tidak berfungsi, perlu perbaikan|AC Split|Gedung A|Lantai 7|Zona Timur|Mechanical|Sedang|Kurang perawatan|Remote tidak berfungsi|1828000
Kamera CCTV di Gedung A lantai 12 zona selatan nggak nyala lagi|Kamera CCTV Hikvision di Gedung A lantai 12 zona selatan mengalami kerusakan total|Kamera CCTV|Gedung A|Lantai 12|Zona Selatan|Security Sistem|Ringan|Getaran|Tidak berfungsi total|491000
Kamera cctv di lantai 12 gedung A zona selatan tiba2 mati|Kerusakan kamera CCTV Hikvision di Gedung A lantai 12 zona selatan disebabkan oleh getaran, perlu perbaikan segera|Kamera CCTV|Gedung A|Lantai 12|Zona Selatan|Security Sistem|Ringan|Getaran|Tidak berfungsi total|491000
Cctv di gedung A lantai 12 zona selatan nggak berfungsi|Laporan kerusakan kamera CCTV Hikvision di Gedung A lantai 12 zona selatan, jenis kerusakan total, perlu biaya perbaikan sebesar 491000|Kamera CCTV|Gedung A|Lantai 12|Zona Selatan|Security Sistem|Ringan|Getaran|Tidak berfungsi total|491000
Plafon Gypsum di Gedung C Lantai 1 Zona Tengah roboh|Laporan kerusakan Plafon Gypsum/GRC di Gedung C, Lantai 1, Zona Tengah, menunjukkan gejala overload|Plafon Gypsum / GRC|Gedung C|Lantai 1|Zona Tengah|Arsitektur|Fatal|Overload|Performa menurun|17665000
Plafon Gypsum Gedung C lantai 1 zona tengah ambles parah|Pemeriksaan Plafon Gypsum/GRC di Gedung C, Lantai 1, Zona Tengah, mengindikasikan overload yang menyebabkan kerusakan parah|Plafon Gypsum / GRC|Gedung C|Lantai 1|Zona Tengah|Arsitektur|Fatal|Overload|Performa menurun|17665000
Gedung C Lantai 1 Zona Tengah plafon gypsumnya jebol|Inspeksi Plafon Gypsum/GRC di Gedung C, Lantai 1, Zona Tengah, menemukan kerusakan akibat overload yang memerlukan perbaikan segera|Plafon Gypsum / GRC|Gedung C|Lantai 1|Zona Tengah|Arsitektur|Fatal|Overload|Performa menurun|17665000
Kloset di Gedung B lantai 4 zona timur gak bisa dipake|Laporan kerusakan kloset di Gedung B lantai 4 zona timur, kondisi tidak berfungsi total karena kelembaban tinggi|Kloset|Gedung B|Lantai 4|Zona Timur|Plumbing|Ringan|Kelembaban tinggi|Tidak berfungsi total|322000
Kloset di lantai 4 Gedung B zona timur rusak parah, tolong bantu|Kerusakan kloset di Gedung B lantai 4 zona timur disebabkan kelembaban yang terlalu tinggi, perlu perbaikan segera|Kloset|Gedung B|Lantai 4|Zona Timur|Plumbing|Ringan|Kelembaban tinggi|Tidak berfungsi total|322000
Gedung B lantai 4 zona timur, klosetnya gak bisa digunakan, kelembaban terlalu tinggi|Tindakan perbaikan kloset di Gedung B lantai 4 zona timur diperlukan karena kelembaban tinggi yang menyebabkan kerusakan total|Kloset|Gedung B|Lantai 4|Zona Timur|Plumbing|Ringan|Kelembaban tinggi|Tidak berfungsi total|322000
AC cassette di gedung D lantai 12 zona selatan tiba2 nggak stabil|Laporan perbaikan AC cassette Panasonic di Gedung D Lantai 12 Zona Selatan, tekanan tidak stabil|AC Cassette|Gedung D|Lantai 12|Zona Selatan|Mechanical|Ringan|Human error|Tekanan tidak stabil|246000
Ac cassette panasonic di lantai 12 zona selatan gedung D rusak, tekanannya naik turun|Laporan teknis kerusakan AC cassette Panasonic di Gedung D Lantai 12 Zona Selatan, penyebab human error|AC Cassette|Gedung D|Lantai 12|Zona Selatan|Mechanical|Ringan|Human error|Tekanan tidak stabil|246000
Gedung D lantai 12 zona selatan, ac cassette panasonic tiba2 nggak stabil, tolong bantu|Laporan perawatan AC cassette Panasonic di Gedung D Lantai 12 Zona Selatan, jenis kerusakan tekanan tidak stabil|AC Cassette|Gedung D|Lantai 12|Zona Selatan|Mechanical|Ringan|Human error|Tekanan tidak stabil|246000
Panel PP-ME di Gedung C lantai 6 zona barat cepet banget getar|Laporan kerusakan Panel PP-ME di Gedung C lantai 6 zona barat, mengalami getaran berlebihan|Panel PP-ME|Gedung C|Lantai 6|Zona Barat|Electrical|Ringan|Human error|Getaran berlebihan|327000
Gedung C lantai 6 zona barat panel listriknya getar parah|Kerusakan Panel PP-ME di Gedung C lantai 6 zona barat disebabkan oleh human error, menyebabkan getaran berlebihan|Panel PP-ME|Gedung C|Lantai 6|Zona Barat|Electrical|Ringan|Human error|Getaran berlebihan|327000
Laporkan kekacauan di Gedung C lantai 6 zona barat, panel PP-ME getar terus|Kerusakan pada Panel PP-ME di Gedung C lantai 6 zona barat, dapat diperbaiki dengan biaya 327000, disebabkan oleh human error|Panel PP-ME|Gedung C|Lantai 6|Zona Barat|Electrical|Ringan|Human error|Getaran berlebihan|327000
Control Panel Pompa Transfer di Gedung B Lantai 3 Zona Timur rusak berat, tolong bantu|Laporan kerusakan Control Panel Pompa Transfer di Gedung B, Lantai 3, Zona Timur dengan gejala sensor error, perlu perbaikan segera|Control Panel Pompa Transfer|Gedung B|Lantai 3|Zona Timur|Electrical|Berat|Usia pakai|Sensor error|7355000
Pompa Transfer di Lantai 3 Gedung B tidak jalan, kayaknya sensor error, cepat tolong|Pemeriksaan menunjukkan bahwa Control Panel Pompa Transfer di Gedung B, Lantai 3, Zona Timur mengalami kerusakan pada sensor, perlu penanganan|Control Panel Pompa Transfer|Gedung B|Lantai 3|Zona Timur|Electrical|Berat|Usia pakai|Sensor error|7355000
Gedung B Lantai 3 Zona Timur, Control Panel Pompa Transfer rusak parah, tolong segera periksa dan perbaiki|Laporan teknis menunjukkan bahwa Control Panel Pompa Transfer di Gedung B, Lantai 3, Zona Timur mengalami kerusakan yang disebabkan oleh usia pakai, gejala sensor error, perlu perbaikan segera|Control Panel Pompa Transfer|Gedung B|Lantai 3|Zona Timur|Electrical|Berat|Usia pakai|Sensor error|7355000
Lampu Downlight di Gedung D Lantai 1 Zona Utara tiba-tiba mati dan ada suara korsleting|Laporan kerusakan pada Lampu Downlight di Gedung D, Lantai 1, Zona Utara, dengan gejala korsleting dan mati|Lampu Downlight|Gedung D|Lantai 1|Zona Utara|Electrical|Fatal|Tegangan tidak stabil|Korsleting|6812000
Lampu di Gedung D Zona Utara Lantai 1 tiba2 korslet dan mati total|Laporan teknis: Kerusakan pada Lampu Downlight di Gedung D, Lantai 1, Zona Utara, akibat tegangan tidak stabil menyebabkan korsleting|Lampu Downlight|Gedung D|Lantai 1|Zona Utara|Electrical|Fatal|Tegangan tidak stabil|Korsleting|6812000
Ada masalah dengan Lampu Downlight di Lantai 1 Gedung D Zona Utara, suara aneh dan mati|Laporan inspeksi: Ditemukan kerusakan pada Lampu Downlight di Gedung D, Lantai 1, Zona Utara, dengan tanda-tanda korsleting dan kerusakan akibat tegangan tidak stabil|Lampu Downlight|Gedung D|Lantai 1|Zona Utara|Electrical|Fatal|Tegangan tidak stabil|Korsleting|6812000
Gak bisa nelpon pake pesawat telepon di Gedung B Lantai 6 Zona Barat|Laporan kerusakan pesawat telepon di Gedung B Lantai 6 Zona Barat, remote tidak berfungsi karena getaran|Pesawat Telepon|Gedung B|Lantai 6|Zona Barat|Sistem Telekomunikasi Gedung|Sedang|Getaran|Remote tidak berfungsi|1186000
Pesawat telepon di Gedung B Lantai 6 Zona Barat gak bisa digunakan|Pemeriksaan pesawat telepon di Gedung B Lantai 6 Zona Barat menunjukkan kerusakan remote karena getaran, perlu perbaikan|Pesawat Telepon|Gedung B|Lantai 6|Zona Barat|Sistem Telekomunikasi Gedung|Sedang|Getaran|Remote tidak berfungsi|1186000
Tolong bantu, pesawat telepon di kantor Gedung B Lantai 6 Zona Barat rusak, ga bisa nelpon|Kerusakan pesawat telepon di Gedung B Lantai 6 Zona Barat disebabkan oleh getaran, mengakibatkan remote tidak berfungsi, biaya perbaikan sebesar 1186000|Pesawat Telepon|Gedung B|Lantai 6|Zona Barat|Sistem Telekomunikasi Gedung|Sedang|Getaran|Remote tidak berfungsi|1186000
kloset di gedung D lantai 7 zona barat bermasalah, airnya keluar terus|Laporan teknisi: Kloset di Gedung D Lantai 7 Zona Barat mengalami kebocoran, kemungkinan disebabkan oleh tekanan air yang tidak stabil|Kloset|Gedung D|Lantai 7|Zona Barat|Plumbing|Ringan|Tegangan tidak stabil|Tekanan tidak stabil|68000
kloset di lantai 7 gedung D zona barat nggak bisa dipake, airnya bocor terus|Laporan teknisi: Kloset di Lantai 7 Gedung D Zona Barat tidak berfungsi dengan baik, kemungkinan disebabkan oleh tekanan air yang tidak stabil|Kloset|Gedung D|Lantai 7|Zona Barat|Plumbing|Ringan|Tegangan tidak stabil|Tekanan tidak stabil|68000
kloset import di gedung D lantai 7 zona barat rusak, air keluar terus, tolong bantu|Laporan teknisi: Kloset merek import di Gedung D Lantai 7 Zona Barat mengalami kerusakan, kemungkinan disebabkan oleh tekanan air yang tidak stabil|Kloset|Gedung D|Lantai 7|Zona Barat|Plumbing|Ringan|Tegangan tidak stabil|Tekanan tidak stabil|68000
Kamera cctv di gedung c lantai 4 zona utara tidak nyala|Laporan teknisi: Kamera CCTV Hikvision di Gedung C, Lantai 4, Zona Utara mengalami kerusakan pada remote, perlu perbaikan segera|Kamera CCTV|Gedung C|Lantai 4|Zona Utara|Security Sistem|Fatal|Kurang perawatan|Remote tidak berfungsi|49341000
Kamera cctv hikvision di lantai 4 gedung c zona utara rusak total|Laporan teknisi: Kamera CCTV Hikvision di Gedung C, Lantai 4, Zona Utara tidak berfungsi dengan baik, kemungkinan karena kurang perawatan, perlu diperiksa segera|Kamera CCTV|Gedung C|Lantai 4|Zona Utara|Security Sistem|Fatal|Kurang perawatan|Remote tidak berfungsi|49341000
Gak bisa akses kamera cctv di gedung c lantai 4 zona utara, tolong bantu|Laporan teknisi: Kamera CCTV Hikvision di Gedung C, Lantai 4, Zona Utara mengalami gangguan pada sistem remote, sehingga tidak dapat diakses, perlu dilakukan perbaikan dengan segera|Kamera CCTV|Gedung C|Lantai 4|Zona Utara|Security Sistem|Fatal|Kurang perawatan|Remote tidak berfungsi|49341000
Lampu backlit sign di gedung parkir lantai 5 zona timur tiba2 mati dan rusak parah|Laporan kerusakan Lampu Backlit Sign di Gedung Parkir, Lantai 5, Zona Timur, kondisi tampilan rusak dan tidak berfungsi|Lampu Backlit Sign|Gedung Parkir|Lantai 5|Zona Timur|Electrical|Fatal|Debu/kotoran|Tampilan rusak|37482000
Lampu backlit sign di parkiran lantai 5 zona timur rusak berat, gak tau kenapa|Laporan inspeksi menunjukkan kerusakan pada Lampu Backlit Sign di Gedung Parkir, Lantai 5, Zona Timur, kemungkinan disebabkan oleh debu dan kotoran|Lampu Backlit Sign|Gedung Parkir|Lantai 5|Zona Timur|Electrical|Fatal|Debu/kotoran|Tampilan rusak|37482000
Lampu backlit sign di lantai 5 gedung parkir zona timur rusak total, butuh bantuan cepat|Laporan teknisi menunjukkan kerusakan fatal pada Lampu Backlit Sign di Gedung Parkir, Lantai 5, Zona Timur, dengan kerusakan pada tampilan dan memerlukan perbaikan segera|Lampu Backlit Sign|Gedung Parkir|Lantai 5|Zona Timur|Electrical|Fatal|Debu/kotoran|Tampilan rusak|37482000
APAR Dry Powder Cartridge di Gedung Servis Lantai 1 Zona Tengah nggak bisa nyala|Pemeriksaan APAR Dry Powder Cartridge di Gedung Servis, Lantai 1, Zona Tengah menunjukkan adanya kerusakan pada aliran|APAR Dry Powder Cartridge|Gedung Servis|Lantai 1|Zona Tengah|Sistem Pemadam Kebakaran|Berat|Usia pakai|Aliran lemah|1531000
Apa yang terjadi sama APAR Dry Powder Cartridge di Lantai 1 Gedung Servis Zona Tengah, udah periksa tapi ga bisa jalan|Kerusakan pada APAR Dry Powder Cartridge di Gedung Servis, Lantai 1, Zona Tengah disebabkan oleh usia pakai yang telah mencapai batas|APAR Dry Powder Cartridge|Gedung Servis|Lantai 1|Zona Tengah|Sistem Pemadam Kebakaran|Berat|Usia pakai|Aliran lemah|1531000
APAR Dry Powder Cartridge di Zona Tengah Lantai 1 Gedung Servis rusak berat, tolong dicek|Pemeriksaan lanjutan APAR Dry Powder Cartridge di Gedung Servis, Lantai 1, Zona Tengah menunjukkan bahwa kerusakan disebabkan oleh aliran lemah karena usia pakai|APAR Dry Powder Cartridge|Gedung Servis|Lantai 1|Zona Tengah|Sistem Pemadam Kebakaran|Berat|Usia pakai|Aliran lemah|1531000
Heat Detector di Gedung C Lantai 2 Zona Tengah rusak|Laporan perbaikan Heat Detector di Gedung C Lantai 2 Zona Tengah telah dilakukan|Heat Detector|Gedung C|Lantai 2|Zona Tengah|Sistem Proteksi Kebakaran Aktif|Ringan|Debu/kotoran|Tekanan tidak stabil|353000
Heat Detector di lantai 2 Gedung C zona tengah tiba2 ngga jalan|Pemeriksaan Heat Detector di Gedung C Lantai 2 Zona Tengah menunjukkan kerusakan akibat debu/kotoran|Heat Detector|Gedung C|Lantai 2|Zona Tengah|Sistem Proteksi Kebakaran Aktif|Ringan|Debu/kotoran|Tekanan tidak stabil|353000
Alat pendeteksi kebakaran di Gedung C Lantai 2 Zona Tengah bermasalah, tolong diperbaiki|Tindakan perbaikan Heat Detector di Gedung C Lantai 2 Zona Tengah telah selesai dilakukan dengan biaya 353000|Heat Detector|Gedung C|Lantai 2|Zona Tengah|Sistem Proteksi Kebakaran Aktif|Ringan|Debu/kotoran|Tekanan tidak stabil|353000
dinding partisi grc di gedung E lantai 2 zona tengah rusak|Dinding partisi GRC/Gypsum di Gedung E, Lantai 2, Zona Tengah mengalami kerusakan sensor|Dinding Partisi, GRC / Gypsum|Gedung E|Lantai 2|Zona Tengah|Civil|Ringan|Usia pakai|Sensor error|495000
dinding partisi grc gedung e lantai 2 nggak berfungsi|Kerusakan dinding partisi GRC/Gypsum di Gedung E, Lantai 2, Zona Tengah menyebabkan kesalahan sensor|Dinding Partisi, GRC / Gypsum|Gedung E|Lantai 2|Zona Tengah|Civil|Ringan|Usia pakai|Sensor error|495000
partisi grc di lantai 2 zona tengah gedung E bermasalah|Dinding partisi GRC/Gypsum di Gedung E, Lantai 2, Zona Tengah mengalami kesalahan sensor karena usia pakai|Dinding Partisi, GRC / Gypsum|Gedung E|Lantai 2|Zona Tengah|Civil|Ringan|Usia pakai|Sensor error|495000
Plafon di Gedung E, Lantai 4, Zona Barat bocor parah|Laporan teknisi: Plafon di Gedung E, Lantai 4, Zona Barat mengalami kebocoran parah|Plafon|Gedung E|Lantai 4|Zona Barat|Arsitektur|Fatal|Faktor lingkungan|Aliran lemah|5301000
Plafon di Gedung E, Lantai 4, Zona Barat nyaris roboh, tolong cepat|Laporan teknisi: Inspeksi plafon di Gedung E, Lantai 4, Zona Barat menunjukkan kondisi yang sangat mengkhawatirkan|Plafon|Gedung E|Lantai 4|Zona Barat|Arsitektur|Fatal|Faktor lingkungan|Aliran lemah|5301000
Plafon Gedung E, Lantai 4, Zona Barat rembes terus, apa yang harus saya lakukan?|Laporan teknisi: Plafon di Gedung E, Lantai 4, Zona Barat mengalami kerusakan akibat aliran lemah, perlu perbaikan segera|Plafon|Gedung E|Lantai 4|Zona Barat|Arsitektur|Fatal|Faktor lingkungan|Aliran lemah|5301000
Plafon di Gedung Utama lantai 2 zona barat ada getaran|Laporan teknisi: Plafon Gedung Utama lantai 2 zona barat mengalami getaran berlebihan|Plafon|Gedung Utama|Lantai 2|Zona Barat|Arsitektur|Ringan|Debu/kotoran|Getaran berlebihan|398000
Plafon lantai 2 zona barat gedung utama rusak bergetar|Kerusakan plafon di Gedung Utama lantai 2 zona barat disebabkan oleh debu/kotoran yang menyebabkan getaran berlebihan|Plafon|Gedung Utama|Lantai 2|Zona Barat|Arsitektur|Ringan|Debu/kotoran|Getaran berlebihan|398000
Plafon di zona barat lantai 2 gedung utama getar terus|Laporan kerusakan plafon Gedung Utama lantai 2 zona barat: getaran berlebihan disebabkan oleh debu/kotoran, perlu perbaikan segera|Plafon|Gedung Utama|Lantai 2|Zona Barat|Arsitektur|Ringan|Debu/kotoran|Getaran berlebihan|398000
Lampu LED Downlight di Gedung Utama Lantai 2 Zona Barat tiba-tiba mati|Laporan kerusakan Lampu LED Downlight di Gedung Utama Lantai 2 Zona Barat karena tegangan tidak stabil|Lampu LED Downlight|Gedung Utama|Lantai 2|Zona Barat|Electrical|Fatal|Tegangan tidak stabil|Aus/abrasi|17784000
Lampu di Gedung Utama Lantai 2 Zona Barat rusak parah, kayaknya karena listrik tidak stabil|Laporan teknisi: kerusakan Lampu LED Downlight di Gedung Utama Lantai 2 Zona Barat disebabkan oleh tegangan listrik yang tidak stabil|Lampu LED Downlight|Gedung Utama|Lantai 2|Zona Barat|Electrical|Fatal|Tegangan tidak stabil|Aus/abrasi|17784000
Lampu LED Downlight di Lantai 2 Gedung Utama Zona Barat tiba-tiba padam, mungkin karena kabel yang aus|Laporan teknis: kerusakan pada Lampu LED Downlight di Gedung Utama Lantai 2 Zona Barat dikarenakan tegangan listrik yang tidak stabil serta kerusakan pada komponen|Lampu LED Downlight|Gedung Utama|Lantai 2|Zona Barat|Electrical|Fatal|Tegangan tidak stabil|Aus/abrasi|17784000
Gedung B lantai 1 zona barat, pesawat telepon lokal ga nyala lagi|Pesawat telepon lokal di Gedung B lantai 1 zona barat mengalami gangguan, tidak dapat digunakan|Pesawat Telepon|Gedung B|Lantai 1|Zona Barat|Sistem Telekomunikasi Gedung|Berat|Debu/kotoran|Performa menurun|4196000
Pesawat telepon di gedung B lantai 1 zona barat tiba-tiba mati|Laporan teknisi: Pesawat telepon lokal di Gedung B lantai 1 zona barat mengalami kerusakan berat, kemungkinan disebabkan oleh debu/kotoran|Pesawat Telepon|Gedung B|Lantai 1|Zona Barat|Sistem Telekomunikasi Gedung|Berat|Debu/kotoran|Performa menurun|4196000
Gedung B lantai 1 zona barat, pesawat telpon lokal jadi lemot banget|Pesawat telepon lokal di Gedung B lantai 1 zona barat mengalami penurunan performa, perlu perbaikan segera|Pesawat Telepon|Gedung B|Lantai 1|Zona Barat|Sistem Telekomunikasi Gedung|Berat|Debu/kotoran|Performa menurun|4196000
Genset diesel di lantai 19 gedung utama zona tengah mati tiba2|Genset Diesel Deutz di Gedung Utama, Lantai 19, Zona Tengah mengalami kerusakan karena getaran berlebihan|Genset Diesel|Gedung Utama|Lantai 19|Zona Tengah|Mechanical|Sedang|Human error|Getaran berlebihan|1103000
