teks_keluhan_awam|teks_laporan_teknisi|tipe_aset|lokasi_gedung|lokasi_lantai|lokasi_zona|kategori_aset|severity|root_cause|jenis_kerusakan|biaya_perbaikan
Lapor, router lt 5 Selatan mati total, bau gosong|Router Generic mengalami kerusakan akibat Tegangan tidak stabil, perlu dilakukan perbaikan segera|Router|Gedung D|5|Selatan|Sistem Telekomunikasi Gedung|Fatal|Tegangan tidak stabil|Lampu mati|11390000
Mohon bantuan untuk memperbaiki router di Gedung D lantai 5 zona Selatan, karena router tersebut terbakar dan tidak dapat digunakan, tolong segera dibetulin|Router Generic di Gedung D lantai 5 zona Selatan mengalami kerusakan parah karena Tegangan tidak stabil, perlu dilakukan perbaikan dengan mengganti komponen yang rusak dan memastikan sistem tegangan stabil, biaya perbaikan sebesar Rp 11390000|Router|Gedung D|5|Selatan|Sistem Telekomunikasi Gedung|Fatal|Tegangan tidak stabil|Lampu mati|11390000
Gdg Gedung C lantai 2 zona Barat, Smoke Detector-nya mati total bgt, gk tau dmn salahnya, tolong dong!|Smoke Detector di Gedung Gedung C lantai 2 zona Barat mengalami kerusakan akibat kelembaban tinggi, sehingga mengakibatkan korsleting, perbaikan dilakukan dengan mengganti komponen yang rusak|Smoke Detector|Gedung C|2|Barat|Sistem Proteksi Kebakaran Aktif|Berat|Kelembaban tinggi|Korsleting|8730000
Lapor, Smoke Detector lt 2 Barat mati|Laporan teknis: Smoke Detector mengalami kerusakan akibat kelembaban tinggi, perlu perbaikan dengan mengganti komponen yang rusak|Smoke Detector|Gedung C|2|Barat|Sistem Proteksi Kebakaran Aktif|Berat|Kelembaban tinggi|Korsleting|8730000
Mohon perhatian, Smoke Detector di Gedung Gedung C lantai 2 zona Barat tidak berfungsi dengan baik, kemungkinan disebabkan oleh kelembaban tinggi, mohon dilakukan perbaikan secepatnya|Smoke Detector di Gedung Gedung C lantai 2 zona Barat mengalami kerusakan akibat kelembaban tinggi, sehingga mengakibatkan korsleting, perbaikan dilakukan dengan mengganti komponen yang rusak, biaya perbaikan sebesar Rp 8730000|Smoke Detector|Gedung C|2|Barat|Sistem Proteksi Kebakaran Aktif|Berat|Kelembaban tinggi|Korsleting|8730000
Tolong dong Atap Genteng di Gedung Gedung A lantai 8 zona Selatan bocor deras bgt, gk tau dmn asalnya, tolong bantu yg, bgt|Kerusakan disebabkan kurang perawatan, perlu dilakukan perbaikan segera dengan mengganti komponen yang rusak|Atap Genteng|Gedung A|8|Selatan|Civil|Fatal|Kurang perawatan|Kebocoran|37110000
Lapor, Atap Genteng lt 8 Selatan mati|Kerusakan akibat kurang perawatan, perlu perbaikan|Atap Genteng|Gedung A|8|Selatan|Civil|Fatal|Kurang perawatan|Kebocoran|37110000
Atap Genteng di Gedung Gedung A, lantai 8, zona Selatan mengalami kebocoran yang cukup parah, tolong periksa segera|Kerusakan disebabkan kurang perawatan, perlu dilakukan perbaikan segera dengan mengganti komponen yang rusak, biaya perbaikan sebesar Rp 37110000|Atap Genteng|Gedung A|8|Selatan|Civil|Fatal|Kurang perawatan|Kebocoran|37110000
Dinding Partisi, GRC / Gypsum di Gedung Gedung Parkir lantai 3 zona Tengah bocor deras bgt, tolong dong cepat perbaiki ya!|Perbaikan dilakukan dengan pengecekan dan perbaikan sistem kebocoran, kurang perawatan|Dinding Partisi, GRC / Gypsum|Gedung Parkir|3|Tengah|Civil|Fatal|Kurang perawatan|Kebocoran|21030000
Lapor, Dinding Partisi, GRC / Gypsum lt 3 Tengah bocor!|Perbaikan kebocoran dengan mengganti komponen yang rusak, kurang perawatan|Dinding Partisi, GRC / Gypsum|Gedung Parkir|3|Tengah|Civil|Fatal|Kurang perawatan|Kebocoran|21030000
Mohon perbaikan Dinding Partisi, GRC / Gypsum di Gedung Gedung Parkir lantai 3 zona Tengah karena mengalami kebocoran parah|Pemeriksaan dan perbaikan sistem kebocoran, kurang perawatan dilakukan untuk mengatasi masalah kebocoran|Dinding Partisi, GRC / Gypsum|Gedung Parkir|3|Tengah|Civil|Fatal|Kurang perawatan|Kebocoran|21030000
Tolong dong Ground Water Tank di Gedung Gedung Servis lantai 1 zona Utara rusak nih, gk bisa dipake bgt, kotor dan berdebu juga, dmnn ya?|Kerusakan disebabkan oleh human error, perbaikan dilakukan dengan membersihkan dan mengganti komponen yang rusak|Ground Water Tank|Gedung Servis|1|Utara|Distribusi Air|Ringan|Human error|Tekanan tidak stabil|350000
Lapor, Ground Water Tank di lantai 1 Utara bermasalah|Perbaikan telah dilakukan dengan mengatasi human error dan mengganti komponen yang rusak, biaya perbaikan sebesar Rp 350000|Ground Water Tank|Gedung Servis|1|Utara|Distribusi Air|Ringan|Human error|Tekanan tidak stabil|350000
Ground Water Tank di Gedung Gedong Servis, lantai 1, zona Utara mengalami kerusakan, kondisinya kotor dan berdebu, sehingga tidak dapat berfungsi dengan baik|Kerusakan disebabkan oleh human error, telah dilakukan perbaikan dengan membersihkan dan mengganti komponen yang rusak, dengan biaya perbaikan yang diperlukan|Ground Water Tank|Gedung Servis|1|Utara|Distribusi Air|Ringan|Human error|Tekanan tidak stabil|350000
Tolong dong Control Panel Pompa Transfer di Gedung Gedung B lantai 3 zona Timur rusak nih, bgt berisik banget dan gk bisa dipake lagi yg dmn rusaknya?|Kualitas material yang digunakan kurang baik, sehingga menyebabkan kerusakan berkarat/korosi, perlu dilakukan perbaikan dengan mengganti komponen yang rusak|Control Panel Pompa Transfer|Gedung B|3|Timur|Electrical|Sedang|Kualitas material|Berkarat/korosi|1700000
Lapor, Control Panel Pompa Transfer lt 3 Timur bermasalah|Kerusakan akibat kualitas material yang kurang baik, perlu perbaikan|Control Panel Pompa Transfer|Gedung B|3|Timur|Electrical|Sedang|Kualitas material|Berkarat/korosi|1700000
Mohon periksa Control Panel Pompa Transfer di Gedung Gedung B lantai 3 zona Timur, karena terdengar berisik dan kurang berfungsi dengan baik|Kualitas material yang digunakan tidak sesuai standar, menyebabkan kerusakan, perlu dilakukan perbaikan dan penggantian komponen yang rusak dengan biaya perbaikan sebesar Rp 1700000|Control Panel Pompa Transfer|Gedung B|3|Timur|Electrical|Sedang|Kualitas material|Berkarat/korosi|1700000
Lantai Granit di Gedung Gedung C lantai 7 zona Timur rusak nih, bgt kotor dan kusam, yg bikin gk nyaman dmn kerja!|Tegangan tidak stabil menyebabkan overheat, perbaikan dilakukan dengan pengecekan dan penggantian komponen, biaya perbaikan sebesar Rp 50000|Lantai Granit|Gedung C|7|Timur|Civil|Ringan|Tegangan tidak stabil|Overheat|50000
Lapor, Lantai Granit lt 7 Timur bermasalah|Tegangan tidak stabil menyebabkan overheat, perlu perbaikan segera|Lantai Granit|Gedung C|7|Timur|Civil|Ringan|Tegangan tidak stabil|Overheat|50000
Mohon periksa Lantai Granit di Gedung Gedung C lantai 7 zona Timur, terdapat kerusakan, mungkin disebabkan Tegangan tidak stabil, perlu perbaikan|Tegangan tidak stabil menyebabkan overheat, perlu pengecekan dan perbaikan, biaya perbaikan sebesar Rp 50000|Lantai Granit|Gedung C|7|Timur|Civil|Ringan|Tegangan tidak stabil|Overheat|50000
Tolong dong APAR Dry Powder Cartridge di Gedung Gedung B lantai 10 zona Timur rusak nih, gk bisa dipake bgt, yg bikin kuatir dmn ada kebakaran|APAR Dry Powder Cartridge mengalami kerusakan retak/pecah karena kurang perawatan, perlu dilakukan tindakan perbaikan|APAR Dry Powder Cartridge|Gedung B|10|Timur|Sistem Pemadam Kebakaran|Ringan|Kurang perawatan|Retak/pecah|470000
Lapor, APAR Dry Powder Cartridge lt 10 Timur rusak|APAR Dry Powder Cartridge mengalami kerusakan retak/pecah karena kurang perawatan, perlu dilakukan tindakan perbaikan dengan biaya Rp 470000|APAR Dry Powder Cartridge|Gedung B|10|Timur|Sistem Pemadam Kebakaran|Ringan|Kurang perawatan|Retak/pecah|470000
Mohon bantuan untuk perbaikan APAR Dry Powder Cartridge di Gedung Gedung B lantai 10 zona Timur, karena dalam keadaan rusak dan tidak dapat digunakan, mungkin karena kurang perawatan|APAR Dry Powder Cartridge mengalami kerusakan retak/pecah karena kurang perawatan, perlu dilakukan tindakan perbaikan|APAR Dry Powder Cartridge|Gedung B|10|Timur|Sistem Pemadam Kebakaran|Ringan|Kurang perawatan|Retak/pecah|470000
Tolong dong Lemari/Loker di Gedung Gedung Parkir lantai 2 zona Barat rusak nih, bgt berisik banget dan netes air, gk tau knp, yg penting dibenerin dmn|Lemari/Loker mengalami kerusakan akibat Kelembaban tinggi, perlu dilakukan perbaikan pada sistem pendingin dan penggantian sensor error|Lemari/Loker|Gedung Gedung Parkir|2|Barat|Arsitektur|Sedang|Kelembaban tinggi|Sensor error|1620000
Lapor, Lemari/Loker lt 2 Barat bermasalah|Lemari/Loker mengalami kerusakan akibat Kelembaban tinggi, perlu dilakukan perbaikan pada sistem pendingin dan penggantian sensor error|Lemari/Loker|Gedung Gedung Parkir|2|Barat|Arsitektur|Sedang|Kelembaban tinggi|Sensor error|1620000
Mohon perhatian, Lemari/Loker yang terletak di Gedung Gedung Parkir lantai 2 zona Barat mengalami gangguan, yaitu berisik dan netes air, mohon segera dilakukan perbaikan|Lemari/Loker mengalami kerusakan akibat Kelembaban tinggi, perlu dilakukan perbaikan pada sistem pendingin dan penggantian sensor error dengan biaya perbaikan sebesar 1620000|Lemari/Loker|Gedung Gedung Parkir|2|Barat|Arsitektur|Sedang|Kelembaban tinggi|Sensor error|1620000
Tolong dong Dinding Tembok/Masyonry di Gedung Gedung B lantai 10 zona Utara bgt rusak nih, kayaknya meledak gk tau dmn asalnya, yg penting cepat dibenerin|Dinding Tembok/Mansonry mengalami kerusakan parah akibat usia pakai, perlu dilakukan perbaikan segera dengan mengganti komponen yang rusak|Dinding Tembok/Mansonry|Gedung B|10|Utara|Civil|Fatal|Usia pakai|Getaran berlebihan|34430000
Lapor, Dinding Tembok/Mansonry lt 10 Utara mati|Dinding Tembok/Mansonry mengalami kerusakan fatal akibat usia pakai, perlu dilakukan perbaikan segera|Dinding Tembok/Mansonry|Gedung B|10|Utara|Civil|Fatal|Usia pakai|Getaran berlebihan|34430000
Mohon bantuan untuk perbaikan Dinding Tembok/Mansonry di Gedung Gedung B lantai 10 zona Utara, karena terjadi kerusakan yang cukup parah dan berpotensi membahayakan, seperti ambruk|Dinding Tembok/Mansonry mengalami kerusakan parah akibat usia pakai, perlu dilakukan perbaikan segera dengan mengganti komponen yang rusak, biaya perbaikan diperkirakan sebesar Rp 34430000|Dinding Tembok/Mansonry|Gedung B|10|Utara|Civil|Fatal|Usia pakai|Getaran berlebihan|34430000
Tolong dong Pintu Kayu/HPL di Gedung Gedung Servis lantai 2 zona Barat rusak bgt, gk tau dmn salahnya, tp kedap-kedip terus, bgt berisik banget, yg bsa bantu?|Perbaikan dilakukan dengan pengecekan Getaran dan penggantian komponen yang rusak, biaya perbaikan sebesar Rp 1290000|Pintu Kayu/HPL|Gedung Servis|2|Barat|Arsitektur|Sedang|Getaran|Overheat|1290000
Lapor, Pintu Kayu/HPL lt 2 Barat rusak!|Perbaikan dilakukan dengan pengecekan Getaran dan penggantian komponen yang rusak|Pintu Kayu/HPL|Gedung Servis|2|Barat|Arsitektur|Sedang|Getaran|Overheat|1290000
Mohon bantu perbaiki Pintu Kayu/HPL di Gedung Gedung Servis lantai 2 zona Barat, terjadi kedap-kedip dan berisik, mohon segera ditangani|Perbaikan dilakukan dengan pengecekan Getaran dan penggantian komponen yang rusak, biaya perbaikan sebesar Rp 1290000|Pintu Kayu/HPL|Gedung Servis|2|Barat|Arsitektur|Sedang|Getaran|Overheat|1290000
Tolong dong Smoke Detector di Gedung Gedung A lantai 14 zona Barat rusak nih, gk tau penyebabnya, tp yg jelas bunyi pelan bgt, dmn bisa dilaporkan?|Smoke Detector mengalami korsleting akibat human error, dilakukan perbaikan dengan mengganti komponen yang rusak|Smoke Detector|Gedung A|14|Barat|Sistem Proteksi Kebakaran Aktif|Ringan|Human error|Korsleting|330000
Lapor, Smoke Detector Gedung A lt 14 zona Barat bermasalah|Smoke Detector di Gedung A lantai 14 zona Barat mengalami kerusakan akibat human error, perlu dilakukan perbaikan segera|Smoke Detector|Gedung A|14|Barat|Sistem Proteksi Kebakaran Aktif|Ringan|Human error|Korsleting|330000
Smoke Detector di Gedung Gedung A lantai 14 zona Barat mengalami kerusakan, kami mohon bantuan untuk memperbaiki, terima kasih|Smoke Detector mengalami korsleting akibat human error, dilakukan perbaikan dengan mengganti komponen yang rusak, biaya perbaikan sebesar Rp 330000|Smoke Detector|Gedung A|14|Barat|Sistem Proteksi Kebakaran Aktif|Ringan|Human error|Korsleting|330000
Tolong dong Kamera CCTV di Gedung Gedung E lantai 3 zona Tengah rusak bgt, gk tau dmn salahnya, tp yg jelas berisik banget pas dipake|Kamera CCTV mengalami getaran berlebihan akibat usia pakai, perlu dilakukan pemeriksaan dan perbaikan|Kamera CCTV|Gedung E|3|Tengah|Security Sistem|Sedang|Usia pakai|Getaran berlebihan|1100000
Lapor, Kamera CCTV di Gedung E lantai 3 zona Tengah error terus|Kamera CCTV mengalami kerusakan akibat usia pakai, perlu dilakukan perbaikan dan penggantian komponen|Kamera CCTV|Gedung E|3|Tengah|Security Sistem|Sedang|Usia pakai|Getaran berlebihan|1100000
Kamera CCTV di Gedung Gedung E lantai 3 zona Tengah mengalami gangguan, terdengar berisik dan getaran berlebihan, mohon segera ditangani|Kamera CCTV mengalami kerusakan akibat usia pakai, perlu dilakukan pemeriksaan, perbaikan, dan penggantian komponen yang rusak, biaya perbaikan sebesar Rp 1100000|Kamera CCTV|Gedung E|3|Tengah|Security Sistem|Sedang|Usia pakai|Getaran berlebihan|1100000
Tolong dong AC Split di Gedung Gedung E lantai 3 zona Utara rusak nih, bgt kotor dan berdebu, gk tau dmn letak masalahnya, yg pasti bunyi pelan bgt|Tegangan tidak stabil menyebabkan overheat, dilakukan perbaikan dan penggantian komponen yang rusak dengan biaya Rp 120000|AC Split|Gedung Gedung E|3|Utara|Mechanical|Ringan|Tegangan tidak stabil|Overheat|120000
Lapor, AC Split di Gedung Gedung E lantai 3 zona Utara kotor|Ditemukan tegangan tidak stabil, dilakukan penyesuaian dan pembersihan, biaya perbaikan Rp 120000|AC Split|Gedung Gedung E|3|Utara|Mechanical|Ringan|Tegangan tidak stabil|Overheat|120000
Mohon bantuan untuk perbaikan AC Split di Gedung Gedung E lantai 3 zona Utara, karena AC tersebut mengalami overheat dan bunyi pelan, mungkin disebabkan oleh tegangan tidak stabil|Setelah dilakukan inspeksi, ditemukan bahwa penyebab kerusakan adalah tegangan tidak stabil, dilakukan perbaikan dan penggantian komponen yang rusak, biaya perbaikan sebesar Rp 120000|AC Split|Gedung Gedung E|3|Utara|Mechanical|Ringan|Tegangan tidak stabil|Overheat|120000
Tolong dong Pintu Kayu/HPL di Gedung Gedung C lantai 5 zona Barat rusak bgt, gk tau kenapa tiba2 mati, tolong cepat bgt, yg bisa bantu?|Perbaikan dilakukan dengan memeriksa sistem dan mengganti komponen yang rusak karena Overload, biaya perbaikan sebesar Rp 810000|Pintu Kayu/HPL|Gedung C|5|Barat|Arsitektur|Fatal|Overload|Lampu mati|810000
Lapor, Pintu Kayu/HPL lt 5 zona Barat mati total!|Perbaikan telah dilakukan dengan mengganti komponen yang rusak karena Overload|Pintu Kayu/HPL|Gedung C|5|Barat|Arsitektur|Fatal|Overload|Lampu mati|810000
Mohon perhatian, Pintu Kayu/HPL di Gedung Gedung C lantai 5 zona Barat mengalami kerusakan yang cukup parah, sehingga lampu di dalamnya mati, mohon untuk segera diperbaiki|Perbaikan telah dilakukan dengan memeriksa dan mengganti komponen yang rusak karena Overload, dengan biaya perbaikan yang telah ditentukan|Pintu Kayu/HPL|Gedung C|5|Barat|Arsitektur|Fatal|Overload|Lampu mati|810000
Tolong dong LAN (Local Area Network) di Gedung Gedung B lantai 7 zona Barat rusak bgt, gk tau dmn letak masalahnya, tp yg jelas tekanan tidak stabil bgt, tolong cepat bantu|Laporan teknisi: Kerusakan tekanan tidak stabil disebabkan oleh kurang perawatan, perlu dilakukan pembersihan dan penggantian komponen yang rusak|LAN (Local Area Network)|Gedung B|7|Barat|Sistem Telekomunikasi Gedung|Fatal|Kurang perawatan|Tekanan tidak stabil|15410000
Lapor. LAN (Local Area Network) lt 7 Barat mati, tekanan tidak stabil|Laporan teknisi: Sistem LAN (Local Area Network) mengalami kerusakan tekanan tidak stabil akibat kurang perawatan, dilakukan perbaikan dengan mengganti komponen yang rusak|LAN (Local Area Network)|Gedung B|7|Barat|Sistem Telekomunikasi Gedung|Fatal|Kurang perawatan|Tekanan tidak stabil|15410000
Mohon bantuan untuk memperbaiki LAN (Local Area Network) di Gedung Gedung B lantai 7 zona Barat, karena terjadi kerusakan tekanan tidak stabil yang menyebabkan sistem tidak berfungsi dengan baik, tolong dijelaskan penyebab dan solusinya|Laporan teknisi: Kerusakan tekanan tidak stabil pada LAN (Local Area Network) disebabkan oleh kurang perawatan, perlu dilakukan perawatan rutin dan penggantian komponen yang rusak untuk memastikan sistem berfungsi dengan baik, biaya perbaikan sebesar Rp 15410000|LAN (Local Area Network)|Gedung B|7|Barat|Sistem Telekomunikasi Gedung|Fatal|Kurang perawatan|Tekanan tidak stabil|15410000
Tolong dong PABX di Gedung Gedung E lantai 5 zona Tengah bgt rusak nih, sepertinya nyetrum gk bisa dipake lagi|Perbaikan PABX dilakukan dengan memperbaiki kerusakan akibat getaran yang menyebabkan korsleting, biaya perbaikan sebesar Rp 37260000|PABX|Gedung E|5|Tengah|Sistem Telekomunikasi Gedung|Fatal|Getaran|Korsleting|37260000
Lapor, PABX lt 5 zona Tengah rusak parah|PABX mengalami kerusakan fatal akibat getaran yang menyebabkan korsleting, perlu dilakukan perbaikan segera|PABX|Gedung E|5|Tengah|Sistem Telekomunikasi Gedung|Fatal|Getaran|Korsleting|37260000
Mohon bantuan, PABX di Gedung Gedung E lantai 5 zona Tengah mengalami kerusakan yang sangat parah, sepertinya terbakar dan tidak bisa digunakan lagi|Perbaikan PABX dilakukan dengan memperbaiki kerusakan akibat getaran yang menyebabkan korsleting, dilakukan penggantian komponen yang rusak dan pengecekan menyeluruh, biaya perbaikan sebesar Rp 37260000|PABX|Gedung E|5|Tengah|Sistem Telekomunikasi Gedung|Fatal|Getaran|Korsleting|37260000
Gedung Utama lantai 13 zona Timur Roof Tanknya bocor deras bgt, gk tau dmn asalnya, tolong dong cepat|Kelembaban tinggi menyebabkan koneksi terputus, perbaikan memerlukan penggantian komponen|Roof Tank|Gedung Utama|13|Timur|Distribusi Air|Fatal|Kelembaban tinggi|Koneksi terputus|34540000
Lapor, Roof Tank Gedung Utama lt 13 Timur meledak|Perbaikan dilakukan dengan mengganti komponen yang rusak akibat kelembaban tinggi|Roof Tank|Gedung Utama|13|Timur|Distribusi Air|Fatal|Kelembaban tinggi|Koneksi terputus|34540000
Roof Tank di Gedung Utama lantai 13 zona Timur mengalami kerusakan fatal karena kebocoran, mohon segera ditangani|Tindakan perbaikan meliputi pembersihan dan penggantian komponen yang rusak akibat kelembaban tinggi, dengan biaya perbaikan sebesar Rp 34540000|Roof Tank|Gedung Utama|13|Timur|Distribusi Air|Fatal|Kelembaban tinggi|Koneksi terputus|34540000
Halo, Plafon di Gedung Gedung Utama lantai 7 zona Timur rusak bgt, yg bikin berisik banget dan kusam, gk nyaman bgt, tolong dong segera diperbaiki|Perlu dilakukan pembersihan dan penggantian komponen yang sudah aus akibat usia pakai, sehingga mengurangi getaran berlebihan|Plafon|Gedung Gedung Utama|7|Timur|Arsitektur|Ringan|Usia pakai|Getaran berlebihan|280000
Lapor, Plafon lt 7 Timur rusak|Perlu dilakukan perbaikan untuk mengatasi getaran berlebihan yang disebabkan oleh usia pakai|Plafon|Gedung Gedung Utama|7|Timur|Arsitektur|Ringan|Usia pakai|Getaran berlebihan|280000
Mohon bantuan untuk memperbaiki Plafon yang terletak di Gedung Gedung Utama lantai 7 zona Timur, karena saat ini mengalami getaran berlebihan dan kusam, sehingga mengganggu kenyamanan|Perlu dilakukan perbaikan dengan mengganti komponen yang sudah aus dan membersihkan bagian yang kotor, akibat usia pakai, biaya perbaikan sebesar Rp 280000|Plafon|Gedung Gedung Utama|7|Timur|Arsitektur|Ringan|Usia pakai|Getaran berlebihan|280000
Tolong dong APAR Dry Powder Stored Pressure di Gedung Gedung D lantai 3 zona Timur rusak bgt, gk tahu penyebabnya, tapi yang jelas tampilan rusak parah, nyetrum, bau gosong, tolong cepat|APAR Dry Powder Stored Pressure mengalami kerusakan pada tampilan karena tegangan tidak stabil, perlu dilakukan perbaikan pada sistem elektrikal dan penggantian komponen yang rusak|Rusak parah|Gedung D|3|Timur|Sistem Pemadam Kebakaran|Fatal|Tegangan tidak stabil|Tampilan rusak|30720000
Lapor, APAR Dry Powder Stored Pressure di lantai 3 Timur mati total|APAR Dry Powder Stored Pressure mengalami kerusakan fatal karena tegangan tidak stabil, perlu dilakukan perbaikan pada sistem elektrikal dan penggantian komponen yang rusak|Generic|Gedung D|3|Timur|Sistem Pemadam Kebakaran|Fatal|Tegangan tidak stabil|Tampilan rusak|30720000
Mohon perhatian, APAR Dry Powder Stored Pressure di Gedung Gedung D lantai 3 zona Timur mengalami kerusakan pada tampilan, sehingga tidak dapat berfungsi dengan baik, kemungkinan disebabkan oleh tegangan tidak stabil, mohon dilakukan perbaikan secepatnya|APAR Dry Powder Stored Pressure mengalami kerusakan pada tampilan karena tegangan tidak stabil, perlu dilakukan perbaikan pada sistem elektrikal dan penggantian komponen yang rusak|Rusak|Gedung D|3|Timur|Sistem Pemadam Kebakaran|Fatal|Tegangan tidak stabil|Tampilan rusak|30720000
Tolong dong AC Split di Gedung Gedung B lantai 6 zona Selatan rusak nih, gk tau dmn yg bermasalah, bgt, tolong cepat ya!|AC Split mengalami kerusakan total karena debu/kotoran, dilakukan pembersihan dan perawatan, biaya perbaikan Rp 50000|AC Split|Gedung B|6|Selatan|Mechanical|Berat|Debu/kotoran|Tidak berfungsi total|50000
Lapor, AC Split lt 6 Selatan mati|AC Split mengalami kerusakan total karena debu/kotoran, dilakukan pembersihan dan perawatan, biaya perbaikan Rp 50000|AC Split|Gedung B|6|Selatan|Mechanical|Berat|Debu/kotoran|Tidak berfungsi total|50000
Mohon bantuan, AC Split di Gedung Gedung B lantai 6 zona Selatan tidak berfungsi dengan baik, mohon dicek dan diperbaiki secepatnya|AC Split mengalami kerusakan total karena debu/kotoran, dilakukan pembersihan dan perawatan, biaya perbaikan Rp 50000|AC Split|Gedung B|6|Selatan|Mechanical|Berat|Debu/kotoran|Tidak berfungsi total|50000
Tolong dong Exhaust Fan di Gedung Gedung A lantai 15 zona Tengah rusak nih, bgt, gk bisa nyala lagi, tolong bantu yg, dmn cari teknisi|Exhaust Fan mengalami kerusakan akibat Aus normal, perlu dilakukan perbaikan dengan mengganti komponen yang rusak|Exhaust Fan|Gedung A|15|Tengah|Ventilasi Sistem|Fatal|Aus normal|Mati mendadak|23670000
Lapor, Exhaust Fan lt 15 Tengah mati|Exhaust Fan mengalami kerusakan akibat Aus normal, perlu dilakukan perbaikan dengan mengganti komponen yang rusak, biaya perbaikan sekitar Rp 23670000|Exhaust Fan|Gedung A|15|Tengah|Ventilasi Sistem|Fatal|Aus normal|Mati mendadak|23670000
Mohon bantuan untuk memperbaiki Exhaust Fan di Gedung Gedung A lantai 15 zona Tengah, karena sudah tidak berfungsi lagi, terima kasih|Exhaust Fan mengalami kerusakan akibat Aus normal, perlu dilakukan perbaikan dengan mengganti komponen yang rusak|Exhaust Fan|Gedung A|15|Tengah|Ventilasi Sistem|Fatal|Aus normal|Mati mendadak|23670000
Tolong dong Plafon Gypsum / GRC di Gedung Gedung Utama lantai 17 zona Tengah rusak nih, bgt berisik banget dan netes air, gk tau dmn asalnya, yg penting dibenerin yg, bgt!|Ditemukan debu/kotoran yang menyebabkan sensor error, dilakukan pembersihan dan perbaikan|Plafon Gypsum / GRC|Gedung Utama|17|Tengah|Arsitektur|Sedang|Debu/kotoran|Sensor error|1570000
Lapor, Plafon Gypsum / GRC lt 17 Tengah error terus!|Dilakukan analisis dan ditemukan debu/kotoran sebagai penyebab, kemudian dilakukan perbaikan|Plafon Gypsum / GRC|Gedung Utama|17|Tengah|Arsitektur|Sedang|Debu/kotoran|Sensor error|1570000
Mohon perbaikan Plafon Gypsum / GRC di Gedung Gedung Utama lantai 17 zona Tengah, karena terdapat gangguan berisik dan netes air|Dilakukan inspeksi dan ditemukan debu/kotoran yang menyebabkan kerusakan, dilakukan pembersihan dan perbaikan untuk mengatasi sensor error|Plafon Gypsum / GRC|Gedung Utama|17|Tengah|Arsitektur|Sedang|Debu/kotoran|Sensor error|1570000
Tolong dong Pompa Air Tanah di Gedung Gedung C lantai 6 zona Tengah rusak bgt, gk tau dmn letak kerusakannya, tp yg jelas pompa air tanahnya mati total, bantu yah!|Pompa Air Tanah mengalami kerusakan karena kualitas material yang tidak memadai, sehingga menyebabkan korsleting, perlu dilakukan penggantian komponen yang rusak dan pengecekan menyeluruh|Pompa Air Tanah|Gedung C|6|Tengah|Mechanical|Berat|Kualitas material|Korsleting|3640000
Lapor, Pompa Air Tanah lt 6 Tengah mati|Pompa Air Tanah mengalami kerusakan berat, kemungkinan disebabkan oleh kualitas material yang buruk, perlu segera diperbaiki dengan mengganti komponen yang rusak|Pompa Air Tanah|Gedung C|6|Tengah|Mechanical|Berat|Kualitas material|Korsleting|3640000
Mohon bantuan untuk memperbaiki Pompa Air Tanah yang terletak di Gedung Gedung C, lantai 6, zona Tengah, karena pompa air tanah tersebut telah mati total dan tidak dapat difungsikan lagi|Pompa Air Tanah mengalami kerusakan parah akibat kualitas material yang tidak memenuhi standar, sehingga menyebabkan korsleting, perlu dilakukan perbaikan segera dengan mengganti komponen yang rusak dan melakukan pengecekan ulang|Pompa Air Tanah|Gedung C|6|Tengah|Mechanical|Berat|Kualitas material|Korsleting|3640000
Tolong dong Kursi di Gedung Gedung E lantai 4 zona Tengah rusak bgt, gk bisa dipake lagi, tolong bantu yah, dmn harus hubungi?|Kerusakan disebabkan oleh Debu/kotoran, perlu dibersihkan dan diperbaiki|Kursi|Gedung E|4|Tengah|Arsitektur|Berat|Debu/kotoran|Aus/abrasi|7640000
Lapor, Kursi lt 4 Tengah mati|Kerusakan disebabkan oleh Debu/kotoran, perlu dibersihkan dan diperbaiki dengan biaya Rp 7640000|Kursi|Gedung E|4|Tengah|Arsitektur|Berat|Debu/kotoran|Aus/abrasi|7640000
Mohon perhatian, Kursi di Gedung Gedung E lantai 4 zona Tengah mengalami kerusakan berat, tolong dicek dan diperbaiki secepatnya|Kerusakan disebabkan oleh Debu/kotoran, perlu dibersihkan dan diperbaiki dengan tindakan yang tepat|Kursi|Gedung E|4|Tengah|Arsitektur|Berat|Debu/kotoran|Aus/abrasi|7640000
Tolong dong Lantai Granit di Gedung Gedung D lantai 10 zona Utara rusak bgt, gk tau dmn salahnya, tp yg jelas remote nya mati total, bantu yg, dmn bisa kontak|Lantai Granit di Gedung Gedung D lantai 10 zona Utara mengalami kerusakan karena Faktor lingkungan, perlu dilakukan perbaikan dengan mengganti komponen yang rusak, biaya perbaikan sebesar Rp 9600000|Lantai Granit|Gedung D|10|Utara|Civil|Berat|Faktor lingkungan|Remote tidak berfungsi|9600000
Lapor, Lantai Granit lt 10 Utara mati|Kerusakan Lantai Granit di Gedung Gedung D lantai 10 zona Utara disebabkan oleh Faktor lingkungan, perlu dilakukan perbaikan|Lantai Granit|Gedung D|10|Utara|Civil|Berat|Faktor lingkungan|Remote tidak berfungsi|9600000
