teks_keluhan_awam|teks_laporan_teknisi|tipe_aset|lokasi_gedung|lokasi_lantai|lokasi_zona|kategori_aset|severity|root_cause|jenis_kerusakan|biaya_perbaikan
Mohon bantuan, SDP di Gedung Gedung Utama lantai 2 zona Utara mengalami kerusakan yang sangat parah, terjadi getaran berlebihan dan nyetrum, mohon segera ditangani oleh teknisi|SDP mengalami kerusakan akibat Overload, dilakukan perbaikan dengan mengganti komponen yang rusak dan pengecekan ulang sistem, biaya perbaikan sebesar Rp 18460000|SDP|Gedung Gedong Utama|2|Utara|Electrical|Fatal|Overload|Getaran berlebihan|18460000
"Gmn ya Control Panel Penerangan di Gedung Gedung Servis lantai 1 zona Barat mati total bgt, gk tau dmn salahnya, tolong dong bantu perbaiki yg cepet"|Perbaikan Control Panel Penerangan akibat Human error yang menyebabkan Aus/abrasi, dilakukan penggantian komponen yang rusak dan pengecekan ulang sistem|Control Panel Penerangan|Gedung Servis|1|Barat|Electrical|Berat|Human error|Aus/abrasi|10800000
Lapor, Control Panel Penerangan lt 1 Barat mati|Laporan teknis: Control Panel Penerangan mengalami kerusakan total karena Human error, perlu dilakukan perbaikan segera|Control Panel Penerangan|Gedung Servis|1|Barat|Electrical|Berat|Human error|Aus/abrasi|10800000
Mohon bantuan untuk perbaikan Control Panel Penerangan di Gedung Gedung Servis lantai 1 zona Barat yang tidak nyala sama sekali, saya khawatir ada kerusakan serius|Laporan teknis: Control Panel Penerangan mengalami kerusakan berat karena Human error yang menyebabkan Aus/abrasi, perbaikan dilakukan dengan mengganti komponen yang rusak dan memeriksa sistem secara menyeluruh, biaya perbaikan sebesar Rp 10800000|Control Panel Penerangan|Gedung Servis|1|Barat|Electrical|Berat|Human error|Aus/abrasi|10800000
Tolong dong Smoke Detector di Gedung Gedung D lantai 10 zona Timur rusak bgt, gk nyala sama sekali, dmnt yg bsa bantu?|Laporan teknisi: Smoke Detector mengalami kerusakan akibat kelembaban tinggi, dilakukan perbaikan koneksi dan penggantian komponen yang rusak, biaya perbaikan sebesar Rp 4610000|Smoke Detector|Gedung D|10|Timur|Sistem Proteksi Kebakaran Aktif|Berat|Kelembaban tinggi|Koneksi terputus|4610000
Lapor. Smoke Detector lt 10 Timur mati.|Laporan teknisi: Smoke Detector mengalami kerusakan koneksi akibat kelembaban tinggi, dilakukan perbaikan|Smoke Detector|Gedung D|10|Timur|Sistem Proteksi Kebakaran Aktif|Berat|Kelembaban tinggi|Koneksi terputus|4610000
Smoke Detector di Gedung Gedung D, lantai 10, zona Timur tidak berfungsi dengan baik, mohon periksa dan perbaiki secepatnya.|Laporan teknisi: Smoke Detector mengalami kerusakan koneksi akibat kelembaban tinggi, dilakukan perbaikan koneksi dan penggantian komponen yang rusak|Smoke Detector|Gedung D|10|Timur|Sistem Proteksi Kebakaran Aktif|Berat|Kelembaban tinggi|Koneksi terputus|4610000
Tolong dong Lampu LED Bulb di Gedung Gedung Parkir lantai 5 zona Timur rusak nih,yg bgt kotor bgt gk bisa nyala dmn saya harus lapor?|Lampu LED Bulb di Gedung Gedung Parkir lantai 5 zona Timur diperbaiki karena debu/kotoran yang menyebabkan kebocoran,perbaikan dilakukan dengan membersihkan debu/kotoran dan mengganti komponen yang rusak|Lampu LED Bulb|Gedung Parkir|5|Timur|Electrical|Ringan|Debu/kotoran|Kebocoran|190000
Lapor, Lampu LED Bulb lt 5 Timur rusak|Lampu LED Bulb di Gedung Gedung Parkir lantai 5 zona Timur diperbaiki karena debu/kotoran yang menyebabkan kebocoran|Lampu LED Bulb|Gedung Parkir|5|Timur|Electrical|Ringan|Debu/kotoran|Kebocoran|190000
Mohon bantuan untuk memperbaiki Lampu LED Bulb di Gedung Gedung Parkir lantai 5 zona Timur karena lampu tersebut rusak dan tidak dapat digunakan|Lampu LED Bulb di Gedung Gedung Parkir lantai 5 zona Timur diperbaiki karena debu/kotoran yang menyebabkan kebocoran,biaya perbaikan sebesar Rp 190000|Lampu LED Bulb|Gedung Parkir|5|Timur|Electrical|Ringan|Debu/kotoran|Kebocoran|190000
Tolong dong Kamera CCTV di Gedung Gedung D lantai 4 zona Barat rusak nih, yg bgt gk nyala sama sekali, dmn kita harus lapor ke siapa nih?|Getaran menyebabkan kerusakan pada lampu, perlu dilakukan perbaikan dan penggantian komponen|Kamera CCTV|Gedung D|4|Barat|Security Sistem|Berat|Getaran|Lampu mati|4590000
Lapor, Kamera CCTV lt 4 Barat mati total|Perlu dilakukan pengecekan dan perbaikan pada sistem kamera|Kamera CCTV|Gedung D|4|Barat|Security Sistem|Berat|Getaran|Lampu mati|4590000
Mohon perhatian, Kamera CCTV di Gedung Gedung D lantai 4 zona Barat mengalami kerusakan, tidak nyala sama sekali, mohon dilakukan perbaikan secepatnya|Kerusakan disebabkan oleh getaran, perlu dilakukan perbaikan dan penggantian komponen yang rusak, biaya perbaikan diperkirakan sebesar Rp 4590000|Kamera CCTV|Gedung D|4|Barat|Security Sistem|Berat|Getaran|Lampu mati|4590000
Tolong dong Lampu LED Bulb di Gedung Gedung Utama lantai 17 zona Barat rusak nih, kedap-kedip terus bgt, gk tau penyebabnya, tolong bantu perbaiki yg, dmn bisa kontak teknisi?|Perbaikan dilakukan dengan mengganti komponen yang overload, kemudian dilakukan pengetesan untuk memastikan suhu stabil|Lampu LED Bulb|Gedung Utama|17|Barat|Electrical|Sedang|Overload|Suhu tidak stabil|1010000
Lapor, Lampu LED Bulb lt 17 zona Barat bermasalah|Overload pada sistem, perlu dilakukan perbaikan segera|Lampu LED Bulb|Gedung Utama|17|Barat|Electrical|Sedang|Overload|Suhu tidak stabil|1010000
Mohon perhatian, terdapat kerusakan pada Lampu LED Bulb yang terletak di Gedung Gedung Utama lantai 17 zona Barat, gejala yang teramati adalah kedap-kedip, mohon untuk dilakukan perbaikan|Perbaikan telah dilakukan dengan mengatasi masalah overload, biaya perbaikan sebesar Rp 1010000|Lampu LED Bulb|Gedung Utama|17|Barat|Electrical|Sedang|Overload|Suhu tidak stabil|1010000
Tolong dong Speaker di Gedung Gedung A lantai 11 zona Utara mati total bgt, gk tau dmn salahnya, tolong bantu ya!|Speaker di Gedung Gedung A lantai 11 zona Utara mengalami kerusakan pada tampilan karena tegangan tidak stabil, perlu dilakukan perbaikan dengan mengganti komponen yang rusak|Speaker|Gedung A|11|Utara|Sistem Telekomunikasi Gedung|Berat|Tegangan tidak stabil|Tampilan rusak|9750000
Lapor. Speaker lt 11 Utara mati|Perbaikan dilakukan dengan mengganti komponen yang rusak karena tegangan tidak stabil|Speaker|Gedung A|11|Utara|Sistem Telekomunikasi Gedung|Berat|Tegangan tidak stabil|Tampilan rusak|9750000
Mohon bantuan untuk memperbaiki Speaker di Gedung Gedung A lantai 11 zona Utara yang tidak nyala sama sekali, saya sangat membutuhkan bantuan Anda|Kerusakan pada Speaker di Gedung Gedung A lantai 11 zona Utara disebabkan oleh tegangan tidak stabil, perlu dilakukan perbaikan segera dengan biaya perbaikan sebesar Rp 9750000|Speaker|Gedung A|11|Utara|Sistem Telekomunikasi Gedung|Berat|Tegangan tidak stabil|Tampilan rusak|9750000
Tolong dong AC Split di Gedung Gedung Utama lantai 18 zona Selatan rusak bgt, gk nyala sama sekali, apa yg harus saya lakukan?|Ditemukan korosi pada bagian evaporator, dilakukan perbaikan dengan mengganti komponen yang rusak dan membersihkan bagian yang korosif|AC Split|Gedung Utama|18|Selatan|Mechanical|Berat|Korosi|Kebocoran|6340000
Lapor. AC Split lt 18 Selatan mati|Perlu dilakukan pengecekan lebih lanjut untuk mengetahui penyebab pastinya, kemungkinan besar karena korosi|AC Split|Gedung Utama|18|Selatan|Mechanical|Berat|Korosi|Kebocoran|6340000
Mohon bantuan untuk memperbaiki AC Split di Gedung Gedung Utama lantai 18 zona Selatan, karena sudah tidak nyala sama sekali|Setelah dilakukan analisis, ditemukan bahwa penyebab kerusakan adalah korosi pada bagian tertentu, sehingga perlu dilakukan perbaikan dengan biaya sebesar Rp 6340000|AC Split|Gedung Utama|18|Selatan|Mechanical|Berat|Korosi|Kebocoran|6340000
Tolong dong Lantai Keramik di Gedung Gedung C lantai 2 zona Utara rusak bgt, gk tahu dmn salahnya, tp kedap-kedip terus, tolong bantu yaa|Laporan teknisi: Kerusakan disebabkan oleh Korosi, perlu dilakukan perbaikan koneksi|Lantai Keramik|Gedung C|2|Utara|Civil|Sedang|Korosi|Koneksi terputus|1240000
Lapor, Lantai Keramik di Gedung C lantai 2 zona Utara bermasalah|Kerusakan akibat Korosi, perlu perbaikan|Lantai Keramik|Gedung C|2|Utara|Civil|Sedang|Korosi|Koneksi terputus|1240000
Mohon perhatian, terdapat kerusakan pada Lantai Keramik di Gedung Gedung C lantai 2 zona Utara, gejalanya adalah netes air dan berisik, mohon segera ditangani|Laporan teknisi: Kerusakan disebabkan oleh Korosi, dilakukan perbaikan koneksi dan penggantian komponen yang rusak, biaya perbaikan sebesar Rp 1240000|Lantai Keramik|Gedung C|2|Utara|Civil|Sedang|Korosi|Koneksi terputus|1240000
Lampu Downlight di Gedung Gedung Utama lantai 11 zona Timur rusak bgt, yg benerin gk tau dmn, tolong dong!|Human error, perlu pengecekan remote control dan penggantian jika rusak|Lampu Downlight|Gedung Utama|11|Timur|Electrical|Ringan|Human error|Remote tidak berfungsi|160000
Lapor, Lampu Downlight lt 11 Timur gk nyala|Human error, perlu pengecekan dan perbaikan remote|Lampu Downlight|Gedung Utama|11|Timur|Electrical|Ringan|Human error|Remote tidak berfungsi|160000
Mohon periksa Lampu Downlight di Gedung Gedung Utama lantai 11 zona Timur, karena lampu tidak dapat dioperasikan|Human error terdeteksi, dilakukan pengecekan dan perbaikan remote control, biaya perbaikan sebesar Rp 160000|Lampu Downlight|Gedung Utama|11|Timur|Electrical|Ringan|Human error|Remote tidak berfungsi|160000
Tolong dong Monitor/Layar di Gedung Gedung Parkir lantai 4 zona Timur rusak bgt, gk bisa dipake, kedap-kedip terus, bingung dmn salahnya, tolong bantu ya|Laporan teknisi: Human error menyebabkan kerusakan pada remote, dilakukan perbaikan penggantian remote|Monitor/Layar|Gedung Parkir|4|Timur|Sistem Telekomunikasi Gedung|Sedang|Human error|Remote tidak berfungsi|1370000
Lapor, Monitor/Layar lt 4 Timur bermasalah|Laporan teknisi: Human error menyebabkan kerusakan pada remote, dilakukan perbaikan penggantian remote dengan biaya Rp 1370000|Monitor/Layar|Gedung Parkir|4|Timur|Sistem Telekomunikasi Gedung|Sedang|Human error|Remote tidak berfungsi|1370000
Mohon bantuan untuk perbaikan Monitor/Layar di Gedung Gedung Parkir lantai 4 zona Timur yang mengalami kerusakan pada remote, sehingga tidak dapat berfungsi dengan baik|Laporan teknisi: Dilakukan analisis kerusakan dan ditemukan bahwa Human error menyebabkan kerusakan pada remote, kemudian dilakukan perbaikan penggantian remote|Monitor/Layar|Gedung Parkir|4|Timur|Sistem Telekomunikasi Gedung|Sedang|Human error|Remote tidak berfungsi|1370000
Tolong dong MCFA di Gedung Gedung D lantai 11 zona Tengah rusak bgt, gk tahu dmn letak masalahnya, tp kedap-kedip terus, tolong bantu yg, cepat!|MCFA mengalami overload, dilakukan perbaikan dan penggantian komponen yang rusak|MCFA|Gedung D|11|Tengah|Sistem Proteksi Kebakaran Aktif|Sedang|Overload|Tampilan rusak|520000
Lapor, MCFA Gedung D lantai 11 zona Tengah error terus!|MCFA mengalami overload, dilakukan perbaikan dan penggantian komponen yang rusak|MCFA|Gedung D|11|Tengah|Sistem Proteksi Kebakaran Aktif|Sedang|Overload|Tampilan rusak|520000
Mohon bantuan untuk perbaikan MCFA di Gedung Gedung D lantai 11 zona Tengah, karena mengalami kerusakan pada tampilan yang kedap-kedip, sehingga mengganggu operasional|MCFA mengalami overload, dilakukan perbaikan dan penggantian komponen yang rusak, dengan biaya perbaikan sebesar Rp 520000|MCFA|Gedung D|11|Tengah|Sistem Proteksi Kebakaran Aktif|Sedang|Overload|Tampilan rusak|520000
Tolong dong Dinding Tembok/Mansonry di Gedung Gedung Parkir lantai 3 zona Timur rusak nih, yg bgt kotor dan kusam, gk tahu dmn letak kerusakannya, tolong dicek dan diperbaiki ya|Dinding Tembok/Mansonry mengalami kebocoran akibat kualitas material yang kurang baik, perlu dilakukan perbaikan dengan mengganti material yang rusak|Dinding Tembok/Mansonry|Gedung Parkir|3|Timur|Civil|Ringan|Kualitas material|Kebocoran|200000
Lapor, Dinding Tembok/Mansonry lt 3 Timur rusak|Kerusakan pada Dinding Tembok/Mansonry disebabkan oleh kualitas material yang tidak memadai, perlu dilakukan penggantian material|Dinding Tembok/Mansonry|Gedung Parkir|3|Timur|Civil|Ringan|Kualitas material|Kebocoran|200000
Mohon periksa Dinding Tembok/Mansonry di Gedung Gedung Parkir lantai 3 zona Timur, karena mengalami kebocoran|Dinding Tembok/Mansonry mengalami kebocoran akibat kualitas material yang kurang baik, perlu dilakukan perbaikan dengan mengganti material yang rusak, biaya perbaikan sebesar Rp 200000|Dinding Tembok/Mansonry|Gedung Parkir|3|Timur|Civil|Ringan|Kualitas material|Kebocoran|200000
Tolong dong Lampu LED Downlight di Gedung Gedung B lantai 9 zona Timur rusak bgt, kedap-kedip terus, gk tau dmn letak masalahnya, tolong bantu ya|Laporan teknisi: Perbaikan dilakukan dengan mengganti komponen yang rusak, penyebab utama adalah Tegangan tidak stabil, biaya perbaikan Rp 1110000|Lampu LED Downlight|Gedung B|9|Timur|Electrical|Sedang|Tegangan tidak stabil|Aliran lemah|1110000
Lapor, Lampu LED Downlight lt 9 Timur bermasalah|Laporan teknisi: Dilakukan pemeriksaan dan perbaikan, ditemukan Tegangan tidak stabil, sehingga menyebabkan Aliran lemah, biaya perbaikan Rp 1110000|Lampu LED Downlight|Gedung B|9|Timur|Electrical|Sedang|Tegangan tidak stabil|Aliran lemah|1110000
Mohon bantuan untuk perbaikan Lampu LED Downlight di Gedung Gedung B lantai 9 zona Timur, karena mengalami gangguan, yaitu kedap-kedip dan kurang terang|Laporan teknisi: Setelah dilakukan analisis, ditemukan bahwa penyebab utama adalah Tegangan tidak stabil, sehingga perlu dilakukan perbaikan dengan mengganti komponen yang rusak, biaya perbaikan Rp 1110000|Lampu LED Downlight|Gedung B|9|Timur|Electrical|Sedang|Tegangan tidak stabil|Aliran lemah|1110000
Tolong dong Dinding Tembok/Mansonry di Gedung Gedung A lantai 10 zona Timur rusak bgt, gk tau dmn salahnya, tp yg jelas dindingnya jebol parah!|Kualitas material yang tidak memenuhi standar menyebabkan koneksi terputus, perlu dilakukan perbaikan dengan mengganti material yang lebih baik|Dinding Tembok/Mansonry|Gedung A|10|Timur|Civil|Berat|Kualitas material|Koneksi terputus|5630000
Lapor. Dinding Tembok/Mansonry lt 10 Timur mati.|Kerusakan pada dinding tembok disebabkan oleh kualitas material yang buruk, perlu dilakukan perbaikan segera|Dinding Tembok/Mansonry|Gedung A|10|Timur|Civil|Berat|Kualitas material|Koneksi terputus|5630000
Mohon periksa Dinding Tembok/Mansonry di Gedung Gedung A lantai 10 zona Timur, karena mengalami kerusakan parah dan tidak dapat digunakan, perlu dilakukan perbaikan dengan segera|Kualitas material yang tidak memenuhi standar menyebabkan koneksi terputus, perlu dilakukan perbaikan dengan mengganti material yang lebih baik, biaya perbaikan diperkirakan sebesar Rp 5630000|Dinding Tembok/Mansonry|Gedung A|10|Timur|Civil|Berat|Kualitas material|Koneksi terputus|5630000
Tolong dong Ground Water Tank di Gedung Gedung Parkir lantai 5 zona Utara rusak nih, kedap-kedip terus bgt, gk tau dmn letak kerusakannya, tolong bantu yg|Laporan teknisi: Setelah dilakukan inspeksi, ditemukan bahwaGround Water Tank mengalami getaran berlebihan akibat tegangan tidak stabil, maka dilakukan perbaikan dengan mengganti komponen yang rusak dan penyesuaian tegangan, biaya perbaikan sebesar Rp 2020000|Ground Water Tank|Gedung Parkir|5|Utara|Distribusi Air|Sedang|Tegangan tidak stabil|Getaran berlebihan|2020000
Lapor, Ground Water Tank lt 5 Utara bermasalah|Laporan teknisi: Setelah dilakukan analisis, ditemukan bahwa kerusakan disebabkan oleh tegangan tidak stabil, sehingga dilakukan perbaikan dengan mengganti komponen yang rusak|Ground Water Tank|Gedung Parkir|5|Utara|Distribusi Air|Sedang|Tegangan tidak stabil|Getaran berlebihan|2020000
Mohon perhatian, kami mengalami masalah dengan Ground Water Tank di Gedung Gedung Parkir lantai 5 zona Utara, karena terjadi getaran berlebihan, sehingga kami butuh bantuan teknisi untuk memperbaiki|Laporan teknisi: Setelah dilakukan inspeksi, ditemukan bahwa kerusakan disebabkan oleh tegangan tidak stabil, maka dilakukan perbaikan dengan mengganti komponen yang rusak dan penyesuaian tegangan|Ground Water Tank|Gedung Parkir|5|Utara|Distribusi Air|Sedang|Tegangan tidak stabil|Getaran berlebihan|2020000
Tolong dong Pemipaan Air Bersih di Gedung Gedung Parkir lantai 4 zona Selatan rusak nih, gk tau dmn letak kerusakannya, tp yg jelas airnya gk keluar bgt, tolong bantu|Pemipaan Air Bersih mengalami kerusakan berat karena aus normal, dilakukan perbaikan dengan mengganti komponen yang rusak|Pemipaan Air Bersih|Gedung Parkir|4|Selatan|Plumbing|Berat|Aus normal|Korsleting|3660000
Lapor, Pemipaan Air Bersih lt 4 Selatan mati|Pemipaan Air Bersih mengalami kerusakan berat karena aus normal, perlu dilakukan perbaikan segera|Pemipaan Air Bersih|Gedung Parkir|4|Selatan|Plumbing|Berat|Aus normal|Korsleting|3660000
Mohon bantuan untuk memperbaiki Pemipaan Air Bersih di Gedung Gedung Parkir lantai 4 zona Selatan, karena sudah tidak berfungsi, terima kasih|Pemipaan Air Bersih mengalami kerusakan berat karena aus normal, dilakukan perbaikan dengan mengganti komponen yang rusak, biaya perbaikan sebesar Rp 3660000|Pemipaan Air Bersih|Gedung Parkir|4|Selatan|Plumbing|Berat|Aus normal|Korsleting|3660000
Tolong dong Meja kerja di Gedung Gedung Utama lantai 10 zona Selatan rusak bgt, gk bisa dipake lagi, tolong bantu dmn caranya biar bisa jalan lagi yg!|Kerusakan disebabkan oleh Human error, perlu dilakukan perbaikan dengan mengganti komponen yang rusak dan pengecekan ulang untuk memastikan tidak ada kerusakan lainnya, biaya perbaikan sebesar Rp 5200000|Meja kerja|Gedung Utama|10|Selatan|Arsitektur|Berat|Human error|Getaran berlebihan|5200000
Lapor, Meja kerja lt 10 Selatan mati total|Perbaikan dilakukan dengan mengganti komponen yang rusak dan memperbaiki struktur penopang, biaya perbaikan Rp 5200000|Meja kerja|Gedung Utama|10|Selatan|Arsitektur|Berat|Human error|Getaran berlebihan|5200000
Mohon bantuan untuk memperbaiki Meja kerja yang terletak di Gedung Gedung Utama lantai 10 zona Selatan, karena mengalami kerusakan berat dan tidak bisa digunakan, tolong beritahu saya apa yang harus dilakukan|Perbaikan telah dilakukan dengan mengganti komponen yang rusak dan melakukan pengecekan ulang, kerusakan disebabkan oleh Human error, biaya perbaikan sebesar Rp 5200000|Meja kerja|Gedung Utama|10|Selatan|Arsitektur|Berat|Human error|Getaran berlebihan|5200000
Gedung Parkir lantai 3 zona Utara ada masalah nih, Control Panel AC-nya bunyi pelan bgt, yg bikin kurang nyaman, dmn bisa dilaporkan?|Control Panel AC mengalami overload, dilakukan perbaikan dan penggantian komponen yang rusak, biaya perbaikan sebesar Rp 100000|Control Panel AC|Gedung Parkir|3|Utara|Electrical|Ringan|Overload|Bunyi abnormal|100000
Lapor, Control Panel AC lt 3 Utara rusak|Control Panel AC mengalami overload, perlu dilakukan perbaikan dan pengecekan ulang|Control Panel AC|Gedung Parkir|3|Utara|Electrical|Ringan|Overload|Bunyi abnormal|100000
Mohon bantuannya, di Gedung Parkir lantai 3 zona Utara, Control Panel AC-nya mengeluarkan bunyi yang tidak biasa, mohon dicek dan diperbaiki, terima kasih|Control Panel AC mengalami overload, dilakukan perbaikan dan penggantian komponen yang rusak, dengan biaya perbaikan Rp 100000|Control Panel AC|Gedung Parkir|3|Utara|Electrical|Ringan|Overload|Bunyi abnormal|100000
Tolong dong LVMDP di Gedung Gedung Parkir lantai 2 zona Tengah rusak bgt, gk tau dmn letak masalahnya, tapi yg jelas LVMDPnya mati total dan tidak nyala sama sekali!|LVMDP mengalami overload yang menyebabkan aliran lemah, perlu dilakukan perbaikan dan penggantian komponen yang rusak|LVMDP|Gedung Parkir|2|Tengah|Electrical|Berat|Overload|Aliran lemah|5300000
Lapor. LVMDP lt 2 Tengah mati.|LVMDP mengalami overload yang menyebabkan aliran lemah, perlu dilakukan perbaikan dan penggantian komponen yang rusak|LVMDP|Gedung Parkir|2|Tengah|Electrical|Berat|Overload|Aliran lemah|5300000
Mohon perhatian bahwa LVMDP di Gedung Gedung Parkir lantai 2 zona Tengah telah mengalami kerusakan berat, yaitu mati total dan tidak nyala sama sekali, sehingga memerlukan perbaikan segera|LVMDP mengalami overload yang menyebabkan aliran lemah, perlu dilakukan perbaikan dan penggantian komponen yang rusak dengan biaya perbaikan sebesar Rp 5300000|LVMDP|Gedung Parkir|2|Tengah|Electrical|Berat|Overload|Aliran lemah|5300000
Tolong dong AC Split di Gedung Gedung A lantai 8 zona Selatan bgt rusak nih, gk bisa nyala sama sekali, bahkan ada bau gosong yg bikin khawatir bgt, dmn ada teknisi yg bisa bantu perbaiki ini?|Laporan teknisi: Kerusakan pada AC Split di Gedung Gedung A lantai 8 zona Selatan disebabkan oleh Usia pakai, sehingga diperlukan perbaikan pada Koneksi terputus|AC Split|Gedung A|8|Selatan|Mechanical|Fatal|Usia pakai|Koneksi terputus|35630000
Lapor. AC Split lt 8 Selatan mati, bau gosong|Laporan teknisi: Perbaikan AC Split di Gedung Gedung A lantai 8 zona Selatan dilakukan dengan mengganti komponen yang rusak akibat Usia pakai, biaya perbaikan sebesar Rp 35630000|AC Split|Gedung A|8|Selatan|Mechanical|Fatal|Usia pakai|Koneksi terputus|35630000
Mohon bantu perbaiki AC Split di Gedung Gedung A lantai 8 zona Selatan, karena telah terjadi kejadian darurat, yaitu AC Split telah terbakar dan mengeluarkan bau gosong, sehingga sangat memerlukan perhatian segera|Laporan teknisi: Setelah melakukan inspeksi, ditemukan bahwa kerusakan pada AC Split disebabkan oleh Usia pakai, sehingga perlu dilakukan perbaikan pada Koneksi terputus untuk menghindari kejadian serupa, dengan biaya perbaikan sebesar Rp 35630000|AC Split|Gedung A|8|Selatan|Mechanical|Fatal|Usia pakai|Koneksi terputus|35630000
Tolong dong APAR Dry Powder Stored Pressure di Gedung Gedung C lantai 4 zona Utara rusak bgt, gk bisa dipake, yg bisa bantu dmn?|APAR Dry Powder Stored Pressure mengalami kerusakan karena kualitas material yang kurang baik, sehingga perlu dilakukan perbaikan dengan mengganti komponen yang rusak|APAR Dry Powder Stored Pressure|Gedung C|4|Utara|Sistem Pemadam Kebakaran|Sedang|Kualitas material|Macet/tersumbat|1150000
Lapor, APAR Dry Powder Stored Pressure di lantai 4 Utara mati|APAR Dry Powder Stored Pressure mengalami kerusakan karena kualitas material yang kurang baik, sehingga perlu dilakukan perbaikan dengan mengganti komponen yang rusak|APAR Dry Powder Stored Pressure|Gedung C|4|Utara|Sistem Pemadam Kebakaran|Sedang|Kualitas material|Macet/tersumbat|1150000
Mohon bantuan untuk memperbaiki APAR Dry Powder Stored Pressure di Gedung Gedung C lantai 4 zona Utara karena mengalami kerusakan|APAR Dry Powder Stored Pressure mengalami kerusakan karena kualitas material yang kurang baik, sehingga perlu dilakukan perbaikan dengan mengganti komponen yang rusak dan biaya perbaikan sebesar Rp 1150000|APAR Dry Powder Stored Pressure|Gedung C|4|Utara|Sistem Pemadam Kebakaran|Sedang|Kualitas material|Macet/tersumbat|1150000
Lampu Esensial di Gedung Gedung A lantai 7 zona Utara rusak bgt, yg benerin gk cepat-cepat, dmn benerinnya, bau gosong terus, tolong dong cepat benerin|Laporan teknis: Lampu Esensial mengalami kerusakan akibat Tegangan tidak stabil, sehingga menyebabkan bunyi abnormal, tindakan perbaikan: mengganti komponen yang rusak dan memeriksa kembali sistem kelistrikan|Lampu Esensial|Gedung A|7|Utara|Electrical|Fatal|Tegangan tidak stabil|Bunyi abnormal|31990000
Lapor, Lampu Esensial lt 7 Utara nyetrum|Laporan teknis: Lampu Esensial mengalami kerusakan akibat Tegangan tidak stabil, tindakan perbaikan: memeriksa dan mengganti komponen yang rusak|Lampu Esensial|Gedung A|7|Utara|Electrical|Fatal|Tegangan tidak stabil|Bunyi abnormal|31990000
Mohon bantuan, Lampu Esensial di Gedung Gedung A lantai 7 zona Utara mengalami kerusakan yang sangat parah, terbakar dan bau gosong, mohon segera dikirimkan teknisi untuk memperbaiki|Laporan teknis: Lampu Esensial mengalami kerusakan akibat Tegangan tidak stabil, sehingga menyebabkan kerusakan parah, tindakan perbaikan: mengganti komponen yang rusak dan memeriksa kembali sistem kelistrikan, biaya perbaikan Rp 31990000|Lampu Esensial|Gedung A|7|Utara|Electrical|Fatal|Tegangan tidak stabil|Bunyi abnormal|31990000
Tolong dong Meter PDAM di Gedung Gedung Utama lantai 17 zona Tengah mati total bgt, gk tau dmn masalahnya, yg jelas remote gk berfungsi, tolong bantu!|Debu/kotoran menyebabkan kerusakan pada remote, dilakukan pembersihan dan penggantian komponen yang rusak|Meter PDAM|Gedung Utama|17|Tengah|Pencatatan Meter|Berat|Debu/kotoran|Remote tidak berfungsi|9910000
Lapor, Meter PDAM lt 17 Tengah mati|Debu/kotoran menyebabkan kerusakan pada remote, dilakukan pembersihan dan penggantian komponen yang rusak|Meter PDAM|Gedung Utama|17|Tengah|Pencatatan Meter|Berat|Debu/kotoran|Remote tidak berfungsi|9910000
Mohon bantuan untuk memperbaiki Meter PDAM di Gedung Gedung Utama lantai 17 zona Tengah, remote tidak berfungsi, kami sangat membutuhkan bantuan Anda|Debu/kotoran menyebabkan kerusakan pada remote, dilakukan pembersihan dan penggantian komponen yang rusak dengan biaya perbaikan sebesar Rp 9910000|Meter PDAM|Gedung Utama|17|Tengah|Pencatatan Meter|Berat|Debu/kotoran|Remote tidak berfungsi|9910000
Tolong dong Dinding Kayu di Gedung Gedung A lantai 2 zona Tengah rusak nih, netes air terus bgt, gk tau dmn letak kerusakannya|Dinding Kayu mengalami kebocoran karena kurang perawatan, perlu dilakukan perbaikan dengan mengganti komponen yang rusak|Dinding Kayu|Gedung A|2|Tengah|Civil|Sedang|Kurang perawatan|Kebocoran|460000
Lapor, Dinding Kayu lt 2 Tengah bermasalah|Dinding Kayu mengalami kebocoran karena kurang perawatan, perlu dilakukan perbaikan|Dinding Kayu|Gedung A|2|Tengah|Civil|Sedang|Kurang perawatan|Kebocoran|460000
Dengan hormat, saya laporkan bahwa Dinding Kayu di Gedung Gedung A lantai 2 zona Tengah mengalami kebocoran, sehingga perlu dilakukan perbaikan segera|Dinding Kayu mengalami kebocoran karena kurang perawatan, perlu dilakukan perbaikan dengan mengganti komponen yang rusak, biaya perbaikan sebesar Rp 460000|Dinding Kayu|Gedung A|2|Tengah|Civil|Sedang|Kurang perawatan|Kebocoran|460000
Halo, saya mau lapor, Lampu Downlight di Gedung Gedung A lantai 10 zona Tengah rusak bgt, yg benerin dmn ya?|Laporan teknisi: Perbaikan dilakukan dengan mengganti remote yang tidak berfungsi karena kualitas material, biaya perbaikan sebesar Rp 210000|Lampu Downlight|Gedung A|10|Tengah|Electrical|Ringan|Kualitas material|Remote tidak berfungsi|210000
Lapor, Lampu Downlight lt 10 Tengah rusak|Laporan teknisi: Dilakukan perbaikan pada remote yang tidak berfungsi akibat kualitas material yang kurang baik, dengan biaya perbaikan Rp 210000|Lampu Downlight|Gedung A|10|Tengah|Electrical|Ringan|Kualitas material|Remote tidak berfungsi|210000
